# lower_burn_idx, upper_idx, energy, intensity
10 26 2.4751e+00 -1.1660e-05
10 28 2.4839e+00 -3.3245e-08
11 11 -5.0060e-02 -8.9165e-07
12 10 -6.0127e-02 -1.6998e-08
12 12 -5.1289e-02 -5.6693e-06
12 28 2.4739e+00 -3.5104e-08
24 24 6.5725e-02 -3.7868e-08
26 10 -2.4606e+00 -5.2517e-08
26 24 5.5705e-02 -3.5663e-08
26 26 6.4545e-02 -9.9699e-06
26 28 7.3386e-02 -2.8546e-08
28 28 6.3366e-02 -3.0124e-08
0 0 -4.5668e-02 1.9165e-03
0 1 -4.4194e-02 9.0727e-07
0 2 -3.6829e-02 3.3462e-06
0 16 2.4795e+00 1.1851e-05
0 18 2.4884e+00 1.9643e-08
9 7 -5.9190e-02 -2.8280e-08
9 9 -5.0351e-02 -7.0596e-06
9 11 -4.1513e-02 -2.6516e-08
9 25 2.4748e+00 -4.3704e-08
10 10 -5.1580e-02 -8.9167e-07
11 9 -6.0373e-02 -7.0673e-06
11 10 -5.3007e-02 -8.9165e-07
11 11 -5.1534e-02 -1.8833e-03
11 13 -4.2695e-02 -5.6574e-06
11 25 2.4648e+00 -4.1130e-08
11 27 2.4737e+00 -1.1661e-05
11 29 2.4825e+00 -3.3245e-08
13 11 -6.1555e-02 -1.6998e-08
13 13 -5.2716e-02 -5.6693e-06
13 29 2.4725e+00 -3.5104e-08
25 25 6.4297e-02 -3.7868e-08
27 11 -2.4621e+00 -5.2517e-08
27 25 5.4277e-02 -3.5664e-08
27 27 6.3117e-02 -9.9700e-06
27 29 7.1958e-02 -2.8547e-08
29 29 6.1938e-02 -3.0124e-08
0 0 -5.3033e-02 1.9165e-03
0 1 -5.1559e-02 9.0727e-07
0 2 -4.4194e-02 3.3462e-06
0 16 2.4721e+00 1.1851e-05
0 18 2.4810e+00 1.9643e-08
10 8 -6.7784e-02 -2.1230e-08
10 10 -5.8945e-02 -5.6574e-06
10 12 -5.0106e-02 -1.6995e-08
10 26 2.4662e+00 -3.5028e-08
12 10 -6.8966e-02 -5.6693e-06
12 12 -6.0127e-02 -1.8908e-03
12 13 -5.8654e-02 -8.9526e-07
12 14 -5.1289e-02 -3.3108e-06
12 26 2.4562e+00 -3.2998e-08
12 28 2.4651e+00 -1.1708e-05
12 30 2.4739e+00 -1.9458e-08
13 13 -6.0081e-02 -8.9524e-07
14 14 -6.1310e-02 -3.3211e-06
14 30 2.4639e+00 -2.0565e-08
26 26 5.5707e-02 -3.0351e-08
28 12 -2.4707e+00 -5.2748e-08
28 26 4.5686e-02 -2.8613e-08
28 28 5.4527e-02 -1.0011e-05
28 30 6.3368e-02 -1.6708e-08
30 30 5.3347e-02 -1.7648e-08
0 0 -5.4507e-02 1.9165e-03
0 1 -5.3033e-02 9.0727e-07
0 2 -4.5668e-02 3.3462e-06
0 16 2.4707e+00 1.1851e-05
0 18 2.4795e+00 1.9643e-08
11 9 -6.9211e-02 -2.1230e-08
11 11 -6.0373e-02 -5.6574e-06
11 13 -5.1534e-02 -1.6995e-08
11 27 2.4648e+00 -3.5028e-08
12 12 -6.1601e-02 -8.9526e-07
13 11 -7.0394e-02 -5.6693e-06
13 12 -6.3029e-02 -8.9524e-07
13 13 -6.1555e-02 -1.8908e-03
13 15 -5.2716e-02 -3.3108e-06
13 27 2.4548e+00 -3.2998e-08
13 29 2.4636e+00 -1.1708e-05
13 31 2.4725e+00 -1.9458e-08
15 15 -6.2737e-02 -3.3211e-06
15 31 2.4625e+00 -2.0565e-08
27 27 5.4279e-02 -3.0351e-08
29 13 -2.4721e+00 -5.2749e-08
29 27 4.4258e-02 -2.8613e-08
29 29 5.3099e-02 -1.0011e-05
29 31 6.1940e-02 -1.6708e-08
31 31 5.1919e-02 -1.7648e-08
0 0 -6.1872e-02 1.9165e-03
0 1 -6.0398e-02 9.0727e-07
0 2 -5.3033e-02 3.3462e-06
0 16 2.4633e+00 1.1851e-05
0 18 2.4721e+00 1.9643e-08
12 12 -6.8966e-02 -3.3108e-06
12 28 2.4562e+00 -2.0501e-08
14 12 -7.8988e-02 -3.3211e-06
14 14 -7.0149e-02 -1.9022e-03
14 15 -6.8675e-02 -9.0066e-07
14 28 2.4462e+00 -1.9333e-08
14 30 2.4550e+00 -1.1779e-05
15 15 -7.0103e-02 -9.0064e-07
28 28 4.5688e-02 -1.7764e-08
30 14 -2.4807e+00 -5.3087e-08
30 28 3.5667e-02 -1.6764e-08
30 30 4.4508e-02 -1.0072e-05
0 0 -6.3345e-02 1.9165e-03
0 1 -6.1872e-02 9.0727e-07
0 2 -5.4507e-02 3.3462e-06
0 16 2.4618e+00 1.1851e-05
0 18 2.4707e+00 1.9643e-08
13 13 -7.0394e-02 -3.3108e-06
13 29 2.4548e+00 -2.0501e-08
14 14 -7.1622e-02 -9.0066e-07
15 13 -8.0415e-02 -3.3211e-06
15 14 -7.3050e-02 -9.0064e-07
15 15 -7.1576e-02 -1.9022e-03
15 29 2.4448e+00 -1.9333e-08
15 31 2.4536e+00 -1.1779e-05
29 29 4.4260e-02 -1.7764e-08
31 15 -2.4821e+00 -5.3088e-08
31 29 3.4239e-02 -1.6764e-08
31 31 4.3080e-02 -1.0072e-05
1 0 0.0000e+00 9.0725e-07
1 1 1.4736e-03 1.9165e-03
1 3 1.0312e-02 3.3462e-06
1 17 2.5267e+00 1.1851e-05
1 19 2.5355e+00 1.9644e-08
0 0 1.4276e-03 -1.9031e-03
0 1 2.9012e-03 -9.0093e-07
0 2 1.0266e-02 -3.3228e-06
0 16 2.5266e+00 -1.1768e-05
0 18 2.5354e+00 -1.9506e-08
2 2 2.4516e-04 -3.3132e-06
2 18 2.5254e+00 -2.0495e-08
16 0 -2.4091e+00 -5.2976e-08
16 16 1.1607e-01 -1.0064e-05
16 18 1.2491e-01 -1.6751e-08
18 18 1.1489e-01 -1.7588e-08
1 0 -1.4736e-03 9.0725e-07
1 1 0.0000e+00 1.9165e-03
1 3 8.8388e-03 3.3462e-06
1 17 2.5252e+00 1.1851e-05
1 19 2.5340e+00 1.9644e-08
0 0 -4.6035e-05 -1.2082e-04
0 1 1.4276e-03 -5.7194e-08
0 2 8.7928e-03 -2.1094e-07
0 16 2.5251e+00 -7.4710e-07
2 2 -1.2284e-03 -2.1038e-07
3 1 -1.0021e-02 -7.7815e-07
3 2 -2.6560e-03 -2.1033e-07
3 3 -1.1824e-03 -4.4431e-04
3 5 7.6564e-03 -1.3321e-06
3 19 2.5240e+00 -2.7485e-06
5 5 -2.3648e-03 -3.3175e-07
16 16 1.1459e-01 -6.3547e-07
17 1 -2.4105e+00 -7.1043e-06
17 3 -2.4017e+00 -1.2570e-08
17 16 1.1316e-01 -6.5420e-07
17 17 1.1464e-01 -1.3496e-03
17 19 1.2348e-01 -2.2464e-06
19 3 -2.4117e+00 -1.2417e-08
19 19 1.1346e-01 -2.3587e-06
1 0 -8.8388e-03 9.0725e-07
1 1 -7.3652e-03 1.9165e-03
1 3 1.4736e-03 3.3462e-06
1 17 2.5178e+00 1.1851e-05
1 19 2.5267e+00 1.9644e-08
0 0 -7.4113e-03 -3.3212e-06
0 16 2.5178e+00 -2.0538e-08
2 0 -1.7433e-02 -3.3116e-06
2 2 -8.5937e-03 -1.8909e-03
2 3 -7.1201e-03 -8.9515e-07
2 4 2.4516e-04 -5.6693e-06
2 16 2.5077e+00 -1.9256e-08
2 18 2.5166e+00 -1.1697e-05
2 20 2.5254e+00 -3.3290e-08
3 3 -8.5476e-03 -8.9513e-07
4 2 -1.8615e-02 -1.7001e-08
4 4 -9.7761e-03 -5.6585e-06
4 6 -9.3724e-04 -2.1233e-08
4 20 2.5154e+00 -3.5014e-08
16 16 1.0723e-01 -1.7798e-08
18 2 -2.4191e+00 -5.2651e-08
18 16 9.7207e-02 -1.6698e-08
18 18 1.0605e-01 -1.0002e-05
18 20 1.1489e-01 -2.8586e-08
20 20 1.0487e-01 -3.0047e-08
1 0 -1.0312e-02 9.0725e-07
1 1 -8.8388e-03 1.9165e-03
1 3 0.0000e+00 3.3462e-06
1 17 2.5163e+00 1.1851e-05
1 19 2.5252e+00 1.9644e-08
2 2 -1.0067e-02 -8.9670e-07
3 1 -1.8860e-02 -3.3174e-06
3 2 -1.1495e-02 -8.9668e-07
3 3 -1.0021e-02 -1.8942e-03
3 5 -1.1824e-03 -5.6791e-06
3 17 2.5063e+00 -1.9289e-08
3 19 2.5152e+00 -1.1717e-05
3 21 2.5240e+00 -3.3348e-08
5 3 -2.0042e-02 -1.7031e-08
5 5 -1.1204e-02 -5.6683e-06
5 7 -2.3648e-03 -2.1270e-08
5 21 2.5140e+00 -3.5075e-08
17 17 1.0580e-01 -1.7828e-08
19 3 -2.4206e+00 -5.2743e-08
19 17 9.5779e-02 -1.6727e-08
19 19 1.0462e-01 -1.0019e-05
19 21 1.1346e-01 -2.8636e-08
21 21 1.0344e-01 -3.0099e-08
1 0 -1.7678e-02 9.0725e-07
1 1 -1.6204e-02 1.9165e-03
1 3 -7.3652e-03 3.3462e-06
1 17 2.5090e+00 1.1851e-05
1 19 2.5178e+00 1.9644e-08
2 2 -1.7433e-02 -5.6693e-06
2 4 -8.5937e-03 -1.6998e-08
2 18 2.5077e+00 -3.5070e-08
4 2 -2.7454e-02 -5.6585e-06
4 4 -1.8615e-02 -1.8833e-03
4 5 -1.7141e-02 -8.9160e-07
4 6 -9.7761e-03 -7.0670e-06
4 18 2.4977e+00 -3.2911e-08
4 20 2.5066e+00 -1.1654e-05
4 22 2.5154e+00 -4.1507e-08
5 5 -1.8569e-02 -8.9158e-07
6 4 -2.8636e-02 -2.6524e-08
6 6 -1.9797e-02 -7.0606e-06
6 8 -1.0958e-02 -2.8281e-08
6 22 2.5054e+00 -4.3701e-08
18 18 9.7209e-02 -3.0390e-08
20 4 -2.4292e+00 -5.2459e-08
20 18 8.7188e-02 -2.8538e-08
20 20 9.6029e-02 -9.9645e-06
20 22 1.0487e-01 -3.5641e-08
22 22 9.4849e-02 -3.7501e-08
1 0 -1.9151e-02 9.0725e-07
1 1 -1.7678e-02 1.9165e-03
1 3 -8.8388e-03 3.3462e-06
1 17 2.5075e+00 1.1851e-05
1 19 2.5163e+00 1.9644e-08
3 3 -1.8860e-02 -5.6693e-06
3 5 -1.0021e-02 -1.6998e-08
3 19 2.5063e+00 -3.5070e-08
4 4 -2.0089e-02 -8.9160e-07
5 3 -2.8881e-02 -5.6585e-06
5 4 -2.1516e-02 -8.9158e-07
5 5 -2.0042e-02 -1.8833e-03
5 7 -1.1204e-02 -7.0670e-06
5 19 2.4963e+00 -3.2911e-08
5 21 2.5051e+00 -1.1654e-05
5 23 2.5140e+00 -4.1507e-08
7 5 -3.0064e-02 -2.6524e-08
7 7 -2.1225e-02 -7.0606e-06
7 9 -1.2386e-02 -2.8281e-08
7 23 2.5040e+00 -4.3701e-08
19 19 9.5781e-02 -3.0390e-08
21 5 -2.4306e+00 -5.2459e-08
21 19 8.5760e-02 -2.8538e-08
21 21 9.4601e-02 -9.9645e-06
21 23 1.0344e-01 -3.5641e-08
23 23 9.3421e-02 -3.7501e-08
1 0 -2.6517e-02 9.0725e-07
1 1 -2.5043e-02 1.9165e-03
1 3 -1.6204e-02 3.3462e-06
1 17 2.5001e+00 1.1851e-05
1 19 2.5090e+00 1.9644e-08
4 2 -3.6293e-02 -2.1233e-08
4 4 -2.7454e-02 -7.0670e-06
4 6 -1.8615e-02 -2.6518e-08
4 20 2.4977e+00 -4.3730e-08
6 4 -3.7475e-02 -7.0606e-06
6 6 -2.8636e-02 -1.8796e-03
6 7 -2.7163e-02 -8.8984e-07
6 8 -1.9797e-02 -7.5285e-06
6 20 2.4877e+00 -4.1075e-08
6 22 2.4965e+00 -1.1633e-05
6 24 2.5054e+00 -4.4226e-08
7 7 -2.8590e-02 -8.8982e-07
8 6 -3.8657e-02 -3.0162e-08
8 8 -2.9819e-02 -7.5293e-06
8 10 -2.0980e-02 -2.8280e-08
8 24 2.4954e+00 -4.6611e-08
20 20 8.7190e-02 -3.7892e-08
22 6 -2.4392e+00 -5.2372e-08
22 20 7.7169e-02 -3.5617e-08
22 22 8.6010e-02 -9.9468e-06
22 24 9.4851e-02 -3.7976e-08
24 24 8.4830e-02 -3.9997e-08
1 0 -2.7990e-02 9.0725e-07
1 1 -2.6517e-02 1.9165e-03
1 3 -1.7678e-02 3.3462e-06
1 17 2.4987e+00 1.1851e-05
1 19 2.5075e+00 1.9644e-08
5 3 -3.7720e-02 -2.1233e-08
5 5 -2.8881e-02 -7.0670e-06
5 7 -2.0042e-02 -2.6518e-08
5 21 2.4963e+00 -4.3730e-08
6 6 -3.0110e-02 -8.8984e-07
7 5 -3.8903e-02 -7.0606e-06
7 6 -3.1537e-02 -8.8982e-07
7 7 -3.0064e-02 -1.8796e-03
7 9 -2.1225e-02 -7.5285e-06
7 21 2.4863e+00 -4.1075e-08
7 23 2.4951e+00 -1.1633e-05
7 25 2.5040e+00 -4.4226e-08
9 7 -4.0085e-02 -3.0161e-08
9 9 -3.1246e-02 -7.5293e-06
9 11 -2.2407e-02 -2.8280e-08
9 25 2.4939e+00 -4.6611e-08
21 21 8.5762e-02 -3.7892e-08
23 7 -2.4406e+00 -5.2373e-08
23 21 7.5741e-02 -3.5617e-08
23 23 8.4582e-02 -9.9468e-06
23 25 9.3423e-02 -3.7976e-08
25 25 8.3402e-02 -3.9998e-08
1 0 -3.5355e-02 9.0725e-07
1 1 -3.3882e-02 1.9165e-03
1 3 -2.5043e-02 3.3462e-06
1 17 2.4913e+00 1.1851e-05
1 19 2.5001e+00 1.9644e-08
6 4 -4.6314e-02 -2.8281e-08
6 6 -3.7475e-02 -7.5286e-06
6 8 -2.8636e-02 -3.0156e-08
6 22 2.4877e+00 -4.6597e-08
8 6 -4.7496e-02 -7.5293e-06
8 8 -3.8657e-02 -1.8795e-03
8 9 -3.7184e-02 -8.8987e-07
8 10 -2.9819e-02 -7.0596e-06
8 22 2.4777e+00 -4.3810e-08
8 24 2.4865e+00 -1.1636e-05
8 26 2.4954e+00 -4.1479e-08
9 9 -3.8611e-02 -8.8985e-07
10 8 -4.8679e-02 -2.6521e-08
10 10 -3.9840e-02 -7.0673e-06
10 12 -3.1001e-02 -2.1230e-08
10 26 2.4853e+00 -4.3757e-08
22 22 7.7171e-02 -4.0376e-08
24 8 -2.4492e+00 -5.2392e-08
24 22 6.7151e-02 -3.7988e-08
24 24 7.5992e-02 -9.9486e-06
24 26 8.4832e-02 -3.5616e-08
26 26 7.4812e-02 -3.7549e-08
1 0 -3.6829e-02 9.0725e-07
