# lower_burn_idx, upper_idx, energy, intensity
1 3 1.7678e-02 2.1461e-08
1 8 2.5163e+00 7.7873e-08
1 9 2.5252e+00 4.7303e-05
1 10 2.5340e+00 1.3463e-07
0 0 1.1824e-03 -1.3358e-03
0 1 1.0021e-02 -2.3323e-06
0 2 1.8860e-02 -1.7455e-09
0 8 2.5264e+00 -8.2605e-06
0 9 2.5352e+00 -1.3692e-08
2 0 -1.8860e-02 -2.9881e-09
2 1 -1.0021e-02 -6.8380e-06
2 2 -1.1824e-03 -2.2759e-03
2 3 7.6564e-03 -8.5401e-06
2 4 1.6495e-02 -8.5302e-09
2 9 2.5152e+00 -3.9771e-08
2 10 2.5240e+00 -1.4083e-05
2 11 2.5328e+00 -5.0159e-08
3 2 -1.1204e-02 -7.9920e-09
3 3 -2.3648e-03 -2.1275e-06
3 4 6.4740e-03 -8.5216e-09
3 11 2.5228e+00 -1.3168e-08
8 0 -2.4094e+00 -3.7682e-08
8 8 1.1582e-01 -7.1584e-06
8 9 1.2466e-01 -1.1915e-08
9 0 -2.4194e+00 -3.7223e-08
9 1 -2.4105e+00 -2.1177e-05
9 2 -2.4017e+00 -6.4344e-08
9 8 1.0580e-01 -6.7161e-06
9 9 1.1464e-01 -4.0228e-03
9 10 1.2348e-01 -1.1498e-05
9 11 1.3232e-01 -1.0261e-08
10 2 -2.4117e+00 -6.3623e-08
10 9 1.0462e-01 -3.4612e-08
10 10 1.1346e-01 -1.2085e-05
10 11 1.2230e-01 -4.3227e-08
11 11 1.1228e-01 -1.1341e-08
1 0 -1.7678e-02 1.3392e-05
1 1 -8.8388e-03 7.6468e-03
1 2 0.0000e+00 2.2927e-05
1 3 8.8388e-03 2.1461e-08
1 8 2.5075e+00 7.7873e-08
1 9 2.5163e+00 4.7303e-05
1 10 2.5252e+00 1.3463e-07
0 0 -7.6564e-03 -9.9817e-09
2 0 -2.7699e-02 -9.9296e-09
2 1 -1.8860e-02 -2.2723e-05
2 2 -1.0021e-02 -7.5629e-03
2 3 -1.1824e-03 -2.8379e-05
2 4 7.6564e-03 -2.8346e-08
2 9 2.5063e+00 -1.3216e-07
2 10 2.5152e+00 -4.6799e-05
2 11 2.5240e+00 -1.6668e-07
3 2 -2.0042e-02 -1.0651e-07
3 3 -1.1204e-02 -2.8353e-05
3 4 -2.3648e-03 -1.1357e-07
3 11 2.5140e+00 -1.7549e-07
4 4 -1.2386e-02 -2.8311e-08
9 9 1.0580e-01 -1.2204e-07
10 2 -2.4206e+00 -2.1066e-07
10 9 9.5781e-02 -1.1460e-07
10 10 1.0462e-01 -4.0015e-05
10 11 1.1346e-01 -1.4313e-07
11 11 1.0344e-01 -1.5059e-07
1 0 -2.6517e-02 1.3392e-05
1 1 -1.7678e-02 7.6468e-03
1 2 -8.8388e-03 2.2927e-05
1 3 0.0000e+00 2.1461e-08
1 8 2.4987e+00 7.7873e-08
1 9 2.5075e+00 4.7303e-05
1 10 2.5163e+00 1.3463e-07
2 1 -2.7699e-02 -8.5013e-08
2 2 -1.8860e-02 -2.8295e-05
2 3 -1.0021e-02 -1.0617e-07
2 10 2.5063e+00 -1.7509e-07
3 1 -3.7720e-02 -2.1178e-08
3 2 -2.8881e-02 -2.8269e-05
3 3 -2.0042e-02 -7.5254e-03
3 4 -1.1204e-02 -3.0143e-05
3 5 -2.3648e-03 -2.8233e-08
3 10 2.4963e+00 -1.6446e-07
3 11 2.5051e+00 -4.6578e-05
3 12 2.5140e+00 -1.7708e-07
4 3 -3.0064e-02 -1.2076e-07
4 4 -2.1225e-02 -3.0146e-05
4 5 -1.2386e-02 -1.1323e-07
4 12 2.5040e+00 -1.8662e-07
5 5 -2.2407e-02 -2.8254e-08
10 10 9.5783e-02 -1.5171e-07
11 3 -2.4306e+00 -2.0969e-07
11 10 8.5763e-02 -1.4260e-07
11 11 9.4604e-02 -3.9825e-05
11 12 1.0344e-01 -1.5205e-07
12 12 9.3424e-02 -1.6014e-07
1 0 -3.5355e-02 1.3392e-05
1 1 -2.6517e-02 7.6468e-03
1 2 -1.7678e-02 2.2927e-05
1 3 -8.8388e-03 2.1461e-08
1 8 2.4898e+00 7.7873e-08
1 9 2.4987e+00 4.7303e-05
1 10 2.5075e+00 1.3463e-07
2 2 -2.7699e-02 -2.8262e-08
3 2 -3.7720e-02 -1.1323e-07
3 3 -2.8881e-02 -3.0143e-05
3 4 -2.0042e-02 -1.2074e-07
3 11 2.4963e+00 -1.8657e-07
4 2 -4.7741e-02 -2.8227e-08
4 3 -3.8903e-02 -3.0146e-05
4 4 -3.0064e-02 -7.5253e-03
4 5 -2.1225e-02 -2.8265e-05
4 6 -1.2386e-02 -2.1180e-08
4 11 2.4863e+00 -1.7541e-07
4 12 2.4951e+00 -4.6587e-05
4 13 2.5040e+00 -1.6607e-07
5 4 -4.0085e-02 -1.0618e-07
5 5 -3.1246e-02 -2.8296e-05
5 6 -2.2407e-02 -8.5001e-08
5 13 2.4939e+00 -1.7520e-07
6 6 -3.2429e-02 -2.1239e-08
11 11 8.5765e-02 -1.6166e-07
12 4 -2.4406e+00 -2.0977e-07
12 11 7.5744e-02 -1.5210e-07
12 12 8.4585e-02 -3.9832e-05
12 13 9.3426e-02 -1.4260e-07
13 13 8.3405e-02 -1.5034e-07
1 0 -4.4194e-02 1.3392e-05
1 1 -3.5355e-02 7.6468e-03
1 2 -2.6516e-02 2.2927e-05
1 3 -1.7678e-02 2.1461e-08
1 8 2.4810e+00 7.7873e-08
1 9 2.4898e+00 4.7303e-05
1 10 2.4987e+00 1.3463e-07
3 3 -3.7720e-02 -2.8233e-08
4 3 -4.7741e-02 -1.1323e-07
4 4 -3.8903e-02 -2.8265e-05
4 5 -3.0064e-02 -1.0616e-07
4 12 2.4863e+00 -1.7498e-07
5 3 -5.7763e-02 -2.8254e-08
5 4 -4.8924e-02 -2.8296e-05
5 5 -4.0085e-02 -7.5403e-03
5 6 -3.1246e-02 -2.2651e-05
5 7 -2.2407e-02 -9.9002e-09
5 12 2.4763e+00 -1.6468e-07
5 13 2.4851e+00 -4.6687e-05
5 14 2.4939e+00 -1.3311e-07
6 5 -5.0106e-02 -6.8057e-08
6 6 -4.1267e-02 -2.2699e-05
6 7 -3.2429e-02 -3.9745e-08
6 14 2.4839e+00 -1.4055e-07
7 7 -4.2450e-02 -9.9473e-09
12 12 7.5746e-02 -1.5162e-07
13 5 -2.4506e+00 -2.1027e-07
13 12 6.5726e-02 -1.4279e-07
13 13 7.4566e-02 -3.9918e-05
13 14 8.3407e-02 -1.1430e-07
14 14 7.3387e-02 -1.2061e-07
1 0 -5.3033e-02 1.3392e-05
1 1 -4.4194e-02 7.6468e-03
1 2 -3.5355e-02 2.2927e-05
1 3 -2.6516e-02 2.1461e-08
1 8 2.4721e+00 7.7873e-08
1 9 2.4810e+00 4.7303e-05
1 10 2.4898e+00 1.3463e-07
4 4 -4.7741e-02 -2.1180e-08
5 4 -5.7763e-02 -8.5001e-08
5 5 -4.8924e-02 -2.2651e-05
5 6 -4.0085e-02 -6.8044e-08
5 13 2.4763e+00 -1.4025e-07
6 4 -6.7784e-02 -2.1239e-08
6 5 -5.8945e-02 -2.2699e-05
6 6 -5.0106e-02 -7.5705e-03
6 7 -4.1267e-02 -1.3256e-05
6 13 2.4662e+00 -1.3212e-07
6 14 2.4751e+00 -4.6877e-05
6 15 2.4839e+00 -7.7906e-08
7 6 -6.0127e-02 -2.3215e-08
7 7 -5.1289e-02 -1.3297e-05
7 15 2.4739e+00 -8.2338e-08
13 13 6.5728e-02 -1.2152e-07
14 6 -2.4606e+00 -2.1119e-07
14 13 5.5707e-02 -1.1456e-07
14 14 6.4548e-02 -4.0082e-05
14 15 7.3389e-02 -6.6896e-08
15 15 6.3368e-02 -7.0658e-08
1 0 -6.1872e-02 1.3392e-05
1 1 -5.3033e-02 7.6468e-03
1 2 -4.4194e-02 2.2927e-05
1 3 -3.5355e-02 2.1461e-08
1 8 2.4633e+00 7.7873e-08
1 9 2.4721e+00 4.7303e-05
