# lower_burn_idx, upper_idx, energy, intensity
0 2 -2.5001e-02 2.4737e-07
0 4 -1.7678e-02 8.3611e-07
0 32 2.4987e+00 2.9614e-06
8 8 -2.8881e-02 -1.7649e-06
8 40 2.4963e+00 -1.0921e-08
12 8 -3.8903e-02 -1.7633e-06
12 12 -3.0064e-02 -4.6940e-04
12 13 -2.8590e-02 -2.2223e-07
12 14 -2.8548e-02 -2.4247e-07
12 16 -2.1225e-02 -1.8802e-06
12 40 2.4863e+00 -1.0258e-08
12 44 2.4951e+00 -2.9054e-06
12 48 2.5040e+00 -1.1045e-08
13 13 -3.0018e-02 -2.2223e-07
14 14 -3.0054e-02 -2.4247e-07
16 16 -3.1246e-02 -1.8804e-06
16 48 2.4939e+00 -1.1641e-08
44 12 -2.4406e+00 -1.3080e-08
44 44 8.4582e-02 -2.4842e-06
0 0 -2.7990e-02 4.7888e-04
0 1 -2.6517e-02 2.2670e-07
0 2 -2.6475e-02 2.4737e-07
0 4 -1.9151e-02 8.3611e-07
0 32 2.4972e+00 2.9614e-06
9 9 -3.0309e-02 -1.7649e-06
9 41 2.4949e+00 -1.0921e-08
12 12 -3.1537e-02 -2.2223e-07
13 9 -4.0330e-02 -1.7633e-06
13 12 -3.2965e-02 -2.2223e-07
13 13 -3.1491e-02 -4.6940e-04
13 15 -2.9976e-02 -2.4247e-07
13 17 -2.2652e-02 -1.8802e-06
13 41 2.4849e+00 -1.0258e-08
13 45 2.4937e+00 -2.9054e-06
13 49 2.5025e+00 -1.1045e-08
15 15 -3.1481e-02 -2.4247e-07
17 17 -3.2674e-02 -1.8804e-06
17 49 2.4925e+00 -1.1641e-08
45 13 -2.4420e+00 -1.3080e-08
45 45 8.3154e-02 -2.4842e-06
0 0 -2.8032e-02 4.7888e-04
0 1 -2.6558e-02 2.2670e-07
0 2 -2.6517e-02 2.4737e-07
0 4 -1.9193e-02 8.3611e-07
0 32 2.4971e+00 2.9614e-06
10 10 -3.0387e-02 -1.7649e-06
10 42 2.4948e+00 -1.0921e-08
12 12 -3.1579e-02 -2.4247e-07
14 10 -4.0408e-02 -1.7633e-06
14 12 -3.3084e-02 -2.4247e-07
14 14 -3.1569e-02 -4.6940e-04
14 15 -3.0095e-02 -2.2223e-07
14 18 -2.2730e-02 -1.8802e-06
14 42 2.4848e+00 -1.0258e-08
14 46 2.4936e+00 -2.9053e-06
14 50 2.5025e+00 -1.1045e-08
15 15 -3.1523e-02 -2.2223e-07
18 18 -3.2751e-02 -1.8804e-06
18 50 2.4924e+00 -1.1641e-08
46 14 -2.4421e+00 -1.3079e-08
46 46 8.3078e-02 -2.4841e-06
0 0 -2.9506e-02 4.7888e-04
0 1 -2.8032e-02 2.2670e-07
0 2 -2.7990e-02 2.4737e-07
0 4 -2.0667e-02 8.3611e-07
0 32 2.4957e+00 2.9614e-06
11 11 -3.1814e-02 -1.7649e-06
