# gs_idx, es_idx, energy, intensity
4 4 -1.4736e-03 1.9289e-03
4 5 0.0000e+00 9.1318e-07
4 6 7.3652e-03 7.2381e-06
4 18 2.5149e+00 3.3604e-08
4 20 2.5237e+00 1.1899e-05
4 22 2.5325e+00 4.2381e-08
20 2 -2.4209e+00 3.0698e-08
20 4 -2.4120e+00 1.0180e-05
20 6 -2.4032e+00 3.8713e-08
20 18 1.0433e-01 5.5211e-06
20 20 1.1317e-01 1.9278e-03
20 21 1.1464e-01 9.3456e-07
20 22 1.2201e-01 6.8953e-06
3 1 -9.0840e-03 -1.0043e-08
3 3 -2.4516e-04 -5.7345e-06
3 5 8.5937e-03 -1.7194e-08
3 19 2.5249e+00 -3.5365e-08
5 3 -1.0266e-02 -5.7236e-06
5 4 -2.9012e-03 -9.0184e-07
5 5 -1.4276e-03 -1.9050e-03
5 7 7.4113e-03 -7.1483e-06
5 19 2.5149e+00 -3.3187e-08
5 21 2.5238e+00 -1.1752e-05
5 23 2.5326e+00 -4.1855e-08
7 5 -1.1449e-02 -2.6829e-08
7 7 -2.6100e-03 -7.1419e-06
7 9 6.2289e-03 -2.8607e-08
7 23 2.5226e+00 -4.4068e-08
19 19 1.1440e-01 -3.0645e-08
21 5 -2.4120e+00 -5.3063e-08
21 19 1.0437e-01 -2.8778e-08
21 21 1.1322e-01 -1.0048e-05
21 23 1.2206e-01 -3.5941e-08
23 23 1.1204e-01 -3.7816e-08
4 2 -1.7678e-02 5.7955e-06
4 4 -8.8388e-03 1.9289e-03
4 5 -7.3652e-03 9.1318e-07
4 6 0.0000e+00 7.2381e-06
4 18 2.5075e+00 3.3604e-08
4 20 2.5163e+00 1.1899e-05
4 22 2.5252e+00 4.2381e-08
20 2 -2.4282e+00 3.0698e-08
20 4 -2.4194e+00 1.0180e-05
20 6 -2.4105e+00 3.8713e-08
20 18 9.6964e-02 5.5211e-06
20 20 1.0580e-01 1.9278e-03
20 21 1.0728e-01 9.3456e-07
20 22 1.1465e-01 6.8953e-06
6 4 -1.8860e-02 -7.1419e-06
6 6 -1.0021e-02 -1.9012e-03
6 7 -8.5476e-03 -9.0008e-07
6 8 -1.1824e-03 -7.6152e-06
6 20 2.5063e+00 -4.1420e-08
6 22 2.5152e+00 -1.1731e-05
6 24 2.5240e+00 -4.4598e-08
7 7 -9.9752e-03 -9.0006e-07
8 6 -2.0042e-02 -3.0509e-08
8 8 -1.1204e-02 -7.6159e-06
8 10 -2.3648e-03 -2.8605e-08
8 24 2.5140e+00 -4.7002e-08
22 6 -2.4206e+00 -5.2975e-08
22 20 9.5784e-02 -3.5916e-08
22 22 1.0463e-01 -1.0030e-05
22 24 1.1347e-01 -3.8295e-08
24 24 1.0345e-01 -4.0333e-08
4 2 -1.9151e-02 5.7955e-06
4 4 -1.0312e-02 1.9289e-03
4 5 -8.8388e-03 9.1318e-07
4 6 -1.4736e-03 7.2381e-06
4 18 2.5060e+00 3.3604e-08
4 20 2.5149e+00 1.1899e-05
4 22 2.5237e+00 4.2381e-08
20 2 -2.4297e+00 3.0698e-08
20 4 -2.4209e+00 1.0180e-05
20 6 -2.4120e+00 3.8713e-08
20 18 9.5490e-02 5.5211e-06
20 20 1.0433e-01 1.9278e-03
20 21 1.0580e-01 9.3456e-07
20 22 1.1317e-01 6.8953e-06
5 3 -1.9105e-02 -2.1477e-08
5 5 -1.0266e-02 -7.1483e-06
5 7 -1.4276e-03 -2.6823e-08
5 21 2.5149e+00 -4.4097e-08
6 6 -1.1495e-02 -9.0008e-07
7 5 -2.0288e-02 -7.1419e-06
7 6 -1.2922e-02 -9.0006e-07
7 7 -1.1449e-02 -1.9012e-03
7 9 -2.6100e-03 -7.6152e-06
7 21 2.5049e+00 -4.1420e-08
7 23 2.5137e+00 -1.1731e-05
7 25 2.5226e+00 -4.4598e-08
9 7 -2.1470e-02 -3.0509e-08
9 9 -1.2631e-02 -7.6159e-06
9 11 -3.7924e-03 -2.8605e-08
9 25 2.5126e+00 -4.7003e-08
21 21 1.0438e-01 -3.8211e-08
23 7 -2.4220e+00 -5.2976e-08
23 21 9.4356e-02 -3.5916e-08
23 23 1.0320e-01 -1.0030e-05
23 25 1.1204e-01 -3.8295e-08
25 25 1.0202e-01 -4.0334e-08
4 2 -2.6517e-02 5.7955e-06
4 4 -1.7678e-02 1.9289e-03
4 5 -1.6204e-02 9.1318e-07
4 6 -8.8388e-03 7.2381e-06
4 18 2.4987e+00 3.3604e-08
4 20 2.5075e+00 1.1899e-05
4 22 2.5163e+00 4.2381e-08
20 2 -2.4371e+00 3.0698e-08
20 4 -2.4282e+00 1.0180e-05
20 6 -2.4194e+00 3.8713e-08
20 18 8.8125e-02 5.5211e-06
20 20 9.6966e-02 1.9278e-03
20 21 9.8439e-02 9.3456e-07
20 22 1.0581e-01 6.8953e-06
6 4 -2.7699e-02 -2.8607e-08
6 6 -1.8860e-02 -7.6152e-06
6 8 -1.0021e-02 -3.0503e-08
6 22 2.5063e+00 -4.6989e-08
8 6 -2.8881e-02 -7.6159e-06
8 8 -2.0042e-02 -1.9012e-03
8 9 -1.8569e-02 -9.0011e-07
8 10 -1.1204e-02 -7.1409e-06
8 22 2.4963e+00 -4.4178e-08
8 24 2.5051e+00 -1.1733e-05
8 26 2.5140e+00 -4.1827e-08
9 9 -1.9996e-02 -9.0009e-07
10 8 -3.0064e-02 -2.6826e-08
10 10 -2.1225e-02 -7.1487e-06
10 12 -1.2386e-02 -2.1475e-08
10 26 2.5040e+00 -4.4125e-08
22 22 9.5786e-02 -4.0715e-08
24 8 -2.4306e+00 -5.2995e-08
24 22 8.5766e-02 -3.8307e-08
24 24 9.4606e-02 -1.0032e-05
24 26 1.0345e-01 -3.5915e-08
26 26 9.3427e-02 -3.7864e-08
4 2 -2.7990e-02 5.7955e-06
4 4 -1.9151e-02 1.9289e-03
4 5 -1.7678e-02 9.1318e-07
4 6 -1.0312e-02 7.2381e-06
4 18 2.4972e+00 3.3604e-08
4 20 2.5060e+00 1.1899e-05
4 22 2.5149e+00 4.2381e-08
20 2 -2.4385e+00 3.0698e-08
20 4 -2.4297e+00 1.0180e-05
20 6 -2.4209e+00 3.8713e-08
20 18 8.6652e-02 5.5211e-06
20 20 9.5492e-02 1.9278e-03
20 21 9.6966e-02 9.3456e-07
20 22 1.0433e-01 6.8953e-06
7 5 -2.9126e-02 -2.8607e-08
7 7 -2.0288e-02 -7.6152e-06
7 9 -1.1449e-02 -3.0503e-08
7 23 2.5049e+00 -4.6989e-08
8 8 -2.1516e-02 -9.0011e-07
9 7 -3.0309e-02 -7.6159e-06
9 8 -2.2944e-02 -9.0009e-07
9 9 -2.1470e-02 -1.9012e-03
9 11 -1.2631e-02 -7.1408e-06
9 23 2.4949e+00 -4.4178e-08
9 25 2.5037e+00 -1.1733e-05
9 27 2.5126e+00 -4.1827e-08
11 9 -3.1491e-02 -2.6826e-08
11 11 -2.2652e-02 -7.1487e-06
11 13 -1.3814e-02 -2.1475e-08
11 27 2.5025e+00 -4.4125e-08
23 23 9.4358e-02 -4.0715e-08
25 9 -2.4320e+00 -5.2995e-08
25 23 8.4338e-02 -3.8307e-08
25 25 9.3178e-02 -1.0032e-05
25 27 1.0202e-01 -3.5916e-08
27 27 9.1999e-02 -3.7864e-08
4 2 -3.5355e-02 5.7955e-06
4 4 -2.6516e-02 1.9289e-03
4 5 -2.5043e-02 9.1318e-07
4 6 -1.7678e-02 7.2381e-06
4 18 2.4898e+00 3.3604e-08
4 20 2.4987e+00 1.1899e-05
4 22 2.5075e+00 4.2381e-08
20 2 -2.4459e+00 3.0698e-08
20 4 -2.4371e+00 1.0180e-05
20 6 -2.4282e+00 3.8713e-08
20 18 7.9286e-02 5.5211e-06
20 20 8.8127e-02 1.9278e-03
20 21 8.9600e-02 9.3456e-07
20 22 9.6968e-02 6.8953e-06
8 6 -3.7720e-02 -2.8605e-08
8 8 -2.8881e-02 -7.1409e-06
8 10 -2.0042e-02 -2.6821e-08
8 24 2.4963e+00 -4.4070e-08
10 8 -3.8903e-02 -7.1487e-06
10 10 -3.0064e-02 -1.9050e-03
10 11 -2.8590e-02 -9.0193e-07
10 12 -2.1225e-02 -5.7225e-06
10 24 2.4863e+00 -4.1475e-08
10 26 2.4951e+00 -1.1758e-05
10 28 2.5040e+00 -3.3524e-08
11 11 -3.0018e-02 -9.0191e-07
12 10 -4.0085e-02 -1.7194e-08
12 12 -3.1246e-02 -5.7345e-06
12 14 -2.2407e-02 -1.0041e-08
12 28 2.4939e+00 -3.5399e-08
24 24 8.5768e-02 -3.8186e-08
26 10 -2.4406e+00 -5.3121e-08
26 24 7.5747e-02 -3.5963e-08
26 26 8.4588e-02 -1.0054e-05
26 28 9.3429e-02 -2.8786e-08
28 28 8.3408e-02 -3.0377e-08
4 2 -3.6829e-02 5.7955e-06
4 4 -2.7990e-02 1.9289e-03
4 5 -2.6516e-02 9.1318e-07
4 6 -1.9151e-02 7.2381e-06
4 18 2.4884e+00 3.3604e-08
4 20 2.4972e+00 1.1899e-05
4 22 2.5060e+00 4.2381e-08
20 2 -2.4474e+00 3.0698e-08
20 4 -2.4385e+00 1.0180e-05
20 6 -2.4297e+00 3.8713e-08
20 18 7.7813e-02 5.5211e-06
20 20 8.6654e-02 1.9278e-03
20 21 8.8127e-02 9.3456e-07
20 22 9.5494e-02 6.8953e-06
9 7 -3.9148e-02 -2.8605e-08
9 9 -3.0309e-02 -7.1408e-06
9 11 -2.1470e-02 -2.6821e-08
9 25 2.4949e+00 -4.4071e-08
10 10 -3.1537e-02 -9.0193e-07
11 9 -4.0330e-02 -7.1487e-06
11 10 -3.2965e-02 -9.0191e-07
11 11 -3.1491e-02 -1.9050e-03
11 13 -2.2652e-02 -5.7225e-06
11 25 2.4849e+00 -4.1475e-08
11 27 2.4937e+00 -1.1758e-05
11 29 2.5025e+00 -3.3525e-08
13 11 -4.1513e-02 -1.7194e-08
13 13 -3.2674e-02 -5.7345e-06
13 15 -2.3835e-02 -1.0041e-08
13 29 2.4925e+00 -3.5399e-08
25 25 8.4340e-02 -3.8187e-08
27 11 -2.4420e+00 -5.3122e-08
27 25 7.4319e-02 -3.5963e-08
27 27 8.3160e-02 -1.0054e-05
27 29 9.2001e-02 -2.8786e-08
29 29 8.1980e-02 -3.0377e-08
4 2 -4.4194e-02 5.7955e-06
4 4 -3.5355e-02 1.9289e-03
4 5 -3.3882e-02 9.1318e-07
4 6 -2.6516e-02 7.2381e-06
4 18 2.4810e+00 3.3604e-08
4 20 2.4898e+00 1.1899e-05
4 22 2.4987e+00 4.2381e-08
20 2 -2.4547e+00 3.0698e-08
20 4 -2.4459e+00 1.0180e-05
20 6 -2.4371e+00 3.8713e-08
20 18 7.0448e-02 5.5211e-06
20 20 7.9288e-02 1.9278e-03
20 21 8.0761e-02 9.3456e-07
20 22 8.8129e-02 6.8953e-06
10 8 -4.7741e-02 -2.1475e-08
10 10 -3.8903e-02 -5.7225e-06
10 12 -3.0064e-02 -1.7190e-08
10 26 2.4863e+00 -3.5322e-08
12 10 -4.8924e-02 -5.7345e-06
12 12 -4.0085e-02 -1.9126e-03
12 13 -3.8611e-02 -9.0557e-07
12 14 -3.1246e-02 -3.3489e-06
12 26 2.4763e+00 -3.3275e-08
12 28 2.4851e+00 -1.1806e-05
12 30 2.4939e+00 -1.9621e-08
13 13 -4.0039e-02 -9.0555e-07
14 14 -4.1267e-02 -3.3593e-06
14 30 2.4839e+00 -2.0737e-08
26 26 7.5749e-02 -3.0606e-08
28 12 -2.4506e+00 -5.3355e-08
28 26 6.5728e-02 -2.8854e-08
28 28 7.4569e-02 -1.0095e-05
28 30 8.3410e-02 -1.6848e-08
30 30 7.3390e-02 -1.7796e-08
4 2 -4.5668e-02 5.7955e-06
4 4 -3.6829e-02 1.9289e-03
4 5 -3.5355e-02 9.1318e-07
4 6 -2.7990e-02 7.2381e-06
4 18 2.4795e+00 3.3604e-08
4 20 2.4884e+00 1.1899e-05
4 22 2.4972e+00 4.2381e-08
20 2 -2.4562e+00 3.0698e-08
20 4 -2.4474e+00 1.0180e-05
20 6 -2.4385e+00 3.8713e-08
20 18 6.8974e-02 5.5211e-06
20 20 7.7815e-02 1.9278e-03
20 21 7.9288e-02 9.3456e-07
20 22 8.6656e-02 6.8953e-06
11 9 -4.9169e-02 -2.1475e-08
11 11 -4.0330e-02 -5.7225e-06
11 13 -3.1491e-02 -1.7190e-08
11 27 2.4849e+00 -3.5322e-08
12 12 -4.1559e-02 -9.0557e-07
13 11 -5.0351e-02 -5.7345e-06
13 12 -4.2986e-02 -9.0555e-07
13 13 -4.1513e-02 -1.9126e-03
13 15 -3.2674e-02 -3.3489e-06
13 27 2.4748e+00 -3.3276e-08
13 29 2.4837e+00 -1.1807e-05
13 31 2.4925e+00 -1.9621e-08
15 15 -4.2695e-02 -3.3593e-06
15 31 2.4825e+00 -2.0738e-08
27 27 7.4321e-02 -3.0606e-08
29 13 -2.4520e+00 -5.3356e-08
29 27 6.4300e-02 -2.8854e-08
29 29 7.3141e-02 -1.0095e-05
29 31 8.1982e-02 -1.6849e-08
31 31 7.1961e-02 -1.7796e-08
4 2 -5.3033e-02 5.7955e-06
4 4 -4.4194e-02 1.9289e-03
4 5 -4.2721e-02 9.1318e-07
4 6 -3.5355e-02 7.2381e-06
4 18 2.4721e+00 3.3604e-08
4 20 2.4810e+00 1.1899e-05
4 22 2.4898e+00 4.2381e-08
20 2 -2.4636e+00 3.0698e-08
20 4 -2.4547e+00 1.0180e-05
20 6 -2.4459e+00 3.8713e-08
20 18 6.1609e-02 5.5211e-06
20 20 7.0450e-02 1.9278e-03
20 21 7.1923e-02 9.3456e-07
20 22 7.9290e-02 6.8953e-06
12 10 -5.7763e-02 -1.0041e-08
12 12 -4.8924e-02 -3.3489e-06
12 28 2.4763e+00 -2.0673e-08
14 12 -5.8945e-02 -3.3593e-06
14 14 -5.0106e-02 -1.9241e-03
14 15 -4.8633e-02 -9.1104e-07
14 28 2.4662e+00 -1.9495e-08
14 30 2.4751e+00 -1.1878e-05
15 15 -5.0060e-02 -9.1101e-07
28 28 6.5730e-02 -1.7913e-08
30 14 -2.4606e+00 -5.3698e-08
30 28 5.5710e-02 -1.6905e-08
30 30 6.4551e-02 -1.0156e-05
4 2 -5.4507e-02 5.7955e-06
4 4 -4.5668e-02 1.9289e-03
4 5 -4.4194e-02 9.1318e-07
4 6 -3.6829e-02 7.2381e-06
4 18 2.4707e+00 3.3604e-08
4 20 2.4795e+00 1.1899e-05
4 22 2.4884e+00 4.2381e-08
20 2 -2.4650e+00 3.0698e-08
20 4 -2.4562e+00 1.0180e-05
20 6 -2.4474e+00 3.8713e-08
20 18 6.0135e-02 5.5211e-06
20 20 6.8976e-02 1.9278e-03
20 21 7.0449e-02 9.3456e-07
20 22 7.7817e-02 6.8953e-06
13 11 -5.9190e-02 -1.0041e-08
13 13 -5.0351e-02 -3.3489e-06
13 29 2.4748e+00 -2.0673e-08
14 14 -5.1580e-02 -9.1104e-07
15 13 -6.0373e-02 -3.3593e-06
15 14 -5.3007e-02 -9.1101e-07
15 15 -5.1534e-02 -1.9241e-03
15 29 2.4648e+00 -1.9495e-08
15 31 2.4737e+00 -1.1878e-05
29 29 6.4302e-02 -1.7913e-08
31 15 -2.4621e+00 -5.3699e-08
31 29 5.4282e-02 -1.6905e-08
31 31 6.3123e-02 -1.0156e-05
5 3 1.0312e-02 5.7955e-06
5 4 1.7678e-02 9.1316e-07
5 5 1.9151e-02 1.9289e-03
5 7 2.7990e-02 7.2381e-06
5 19 2.5355e+00 3.3604e-08
5 21 2.5443e+00 1.1899e-05
5 23 2.5532e+00 4.2381e-08
21 3 -2.4002e+00 3.0698e-08
21 5 -2.3914e+00 1.0180e-05
21 7 -2.3825e+00 3.8713e-08
21 19 1.2495e-01 5.5211e-06
21 20 1.3232e-01 9.3454e-07
21 21 1.3379e-01 1.9278e-03
21 23 1.4264e-01 6.8953e-06
0 0 2.1470e-02 -1.9241e-03
0 1 2.2944e-02 -9.1086e-07
0 2 3.0309e-02 -3.3594e-06
0 16 2.5466e+00 -1.1862e-05
0 18 2.5555e+00 -1.9661e-08
1 1 2.1516e-02 -9.1084e-07
2 2 2.0288e-02 -3.3497e-06
2 4 2.9126e-02 -1.0043e-08
2 18 2.5455e+00 -2.0658e-08
16 0 -2.3891e+00 -5.3560e-08
16 16 1.3611e-01 -1.0143e-05
16 18 1.4495e-01 -1.6884e-08
18 18 1.3493e-01 -1.7728e-08
5 3 8.8388e-03 5.7955e-06
5 4 1.6204e-02 9.1316e-07
5 5 1.7678e-02 1.9289e-03
5 7 2.6517e-02 7.2381e-06
5 19 2.5340e+00 3.3604e-08
5 21 2.5429e+00 1.1899e-05
5 23 2.5517e+00 4.2381e-08
21 3 -2.4017e+00 3.0698e-08
21 5 -2.3929e+00 1.0180e-05
21 7 -2.3840e+00 3.8713e-08
21 19 1.2348e-01 5.5211e-06
21 20 1.3085e-01 9.3454e-07
21 21 1.3232e-01 1.9278e-03
21 23 1.4116e-01 6.8953e-06
0 0 1.9996e-02 -9.1086e-07
1 0 1.8569e-02 -9.1084e-07
1 1 2.0042e-02 -1.9241e-03
1 3 2.8881e-02 -3.3594e-06
1 17 2.5452e+00 -1.1862e-05
1 19 2.5541e+00 -1.9661e-08
3 3 1.8860e-02 -3.3497e-06
3 5 2.7699e-02 -1.0043e-08
3 19 2.5440e+00 -2.0658e-08
17 1 -2.3905e+00 -5.3560e-08
17 17 1.3468e-01 -1.0143e-05
17 19 1.4352e-01 -1.6884e-08
19 19 1.3350e-01 -1.7728e-08
5 3 1.4736e-03 5.7955e-06
5 4 8.8388e-03 9.1316e-07
5 5 1.0312e-02 1.9289e-03
5 7 1.9151e-02 7.2381e-06
5 19 2.5267e+00 3.3604e-08
5 21 2.5355e+00 1.1899e-05
5 23 2.5443e+00 4.2381e-08
21 3 -2.4091e+00 3.0698e-08
21 5 -2.4002e+00 1.0180e-05
21 7 -2.3914e+00 3.8713e-08
21 19 1.1611e-01 5.5211e-06
21 20 1.2348e-01 9.3454e-07
21 21 1.2496e-01 1.9278e-03
21 23 1.3380e-01 6.8953e-06
0 0 1.2631e-02 -3.3594e-06
0 16 2.5378e+00 -2.0710e-08
2 0 2.6100e-03 -3.3497e-06
2 2 1.1449e-02 -1.9126e-03
2 3 1.2922e-02 -9.0545e-07
2 4 2.0288e-02 -5.7345e-06
2 16 2.5278e+00 -1.9417e-08
2 18 2.5366e+00 -1.1795e-05
2 20 2.5455e+00 -3.3569e-08
3 3 1.1495e-02 -9.0543e-07
4 2 1.4276e-03 -1.7197e-08
4 4 1.0266e-02 -5.7236e-06
4 6 1.9105e-02 -2.1477e-08
4 20 2.5354e+00 -3.5308e-08
16 16 1.2727e-01 -1.7947e-08
18 2 -2.3991e+00 -5.3257e-08
18 16 1.1725e-01 -1.6838e-08
18 18 1.2609e-01 -1.0086e-05
18 20 1.3493e-01 -2.8826e-08
20 20 1.2491e-01 -3.0299e-08
5 3 0.0000e+00 5.7955e-06
5 4 7.3652e-03 9.1316e-07
5 5 8.8388e-03 1.9289e-03
5 7 1.7678e-02 7.2381e-06
5 19 2.5252e+00 3.3604e-08
5 21 2.5340e+00 1.1899e-05
5 23 2.5429e+00 4.2381e-08
21 3 -2.4105e+00 3.0698e-08
21 5 -2.4017e+00 1.0180e-05
21 7 -2.3929e+00 3.8713e-08
21 19 1.1464e-01 5.5211e-06
21 20 1.2201e-01 9.3454e-07
21 21 1.2348e-01 1.9278e-03
21 23 1.3232e-01 6.8953e-06
1 1 1.1204e-02 -3.3594e-06
1 17 2.5364e+00 -2.0710e-08
2 2 9.9752e-03 -9.0545e-07
3 1 1.1824e-03 -3.3497e-06
3 2 8.5476e-03 -9.0543e-07
3 3 1.0021e-02 -1.9126e-03
3 5 1.8860e-02 -5.7345e-06
3 17 2.5264e+00 -1.9418e-08
3 19 2.5352e+00 -1.1795e-05
3 21 2.5440e+00 -3.3569e-08
17 17 1.2584e-01 -1.7947e-08
19 3 -2.4005e+00 -5.3258e-08
19 17 1.1582e-01 -1.6838e-08
19 19 1.2466e-01 -1.0086e-05
19 21 1.3350e-01 -2.8827e-08
5 3 -7.3652e-03 5.7955e-06
5 4 0.0000e+00 9.1316e-07
5 5 1.4736e-03 1.9289e-03
5 7 1.0312e-02 7.2381e-06
5 19 2.5178e+00 3.3604e-08
5 21 2.5267e+00 1.1899e-05
5 23 2.5355e+00 4.2381e-08
21 3 -2.4179e+00 3.0698e-08
21 5 -2.4091e+00 1.0180e-05
21 7 -2.4002e+00 3.8713e-08
21 19 1.0728e-01 5.5211e-06
21 20 1.1464e-01 9.3454e-07
21 21 1.1612e-01 1.9278e-03
21 23 1.2496e-01 6.8953e-06
2 0 -6.2289e-03 -1.0043e-08
2 2 2.6100e-03 -5.7345e-06
2 4 1.1449e-02 -1.7194e-08
2 18 2.5278e+00 -3.5364e-08
4 2 -7.4113e-03 -5.7236e-06
4 4 1.4276e-03 -1.9050e-03
4 5 2.9012e-03 -9.0186e-07
4 6 1.0266e-02 -7.1483e-06
4 18 2.5178e+00 -3.3187e-08
4 20 2.5266e+00 -1.1752e-05
4 22 2.5355e+00 -4.1855e-08
6 4 -8.5937e-03 -2.6829e-08
6 6 2.4516e-04 -7.1419e-06
6 8 9.0840e-03 -2.8607e-08
6 22 2.5254e+00 -4.4068e-08
18 18 1.1725e-01 -3.0645e-08
20 4 -2.4091e+00 -5.3062e-08
20 18 1.0723e-01 -2.8778e-08
20 20 1.1607e-01 -1.0048e-05
20 22 1.2491e-01 -3.5940e-08
22 22 1.1489e-01 -3.7816e-08
5 3 -8.8388e-03 5.7955e-06
5 4 -1.4736e-03 9.1316e-07
5 5 0.0000e+00 1.9289e-03
5 7 8.8388e-03 7.2381e-06
5 19 2.5163e+00 3.3604e-08
5 21 2.5252e+00 1.1899e-05
5 23 2.5340e+00 4.2381e-08
21 3 -2.4194e+00 3.0698e-08
21 5 -2.4105e+00 1.0180e-05
21 7 -2.4017e+00 3.8713e-08
21 19 1.0580e-01 5.5211e-06
21 20 1.1317e-01 9.3454e-07
21 21 1.1464e-01 1.9278e-03
21 23 1.2348e-01 6.8953e-06
3 1 -7.6564e-03 -1.0043e-08
3 3 1.1824e-03 -5.7345e-06
3 5 1.0021e-02 -1.7194e-08
3 19 2.5264e+00 -3.5365e-08
4 4 -4.6035e-05 -9.0186e-07
7 5 -1.0021e-02 -2.6829e-08
7 7 -1.1824e-03 -7.1419e-06
7 9 7.6564e-03 -2.8607e-08
7 23 2.5240e+00 -4.4068e-08
19 19 1.1582e-01 -3.0645e-08
23 23 1.1346e-01 -3.7816e-08
5 3 -1.6204e-02 5.7955e-06
5 4 -8.8388e-03 9.1316e-07
5 5 -7.3652e-03 1.9289e-03
5 7 1.4736e-03 7.2381e-06
5 19 2.5090e+00 3.3604e-08
5 21 2.5178e+00 1.1899e-05
5 23 2.5267e+00 4.2381e-08
21 3 -2.4267e+00 3.0698e-08
21 5 -2.4179e+00 1.0180e-05
21 7 -2.4091e+00 3.8713e-08
21 19 9.8437e-02 5.5211e-06
21 20 1.0580e-01 9.3454e-07
21 21 1.0728e-01 1.9278e-03
21 23 1.1612e-01 6.8953e-06
4 2 -1.6250e-02 -2.1477e-08
4 4 -7.4113e-03 -7.1483e-06
4 6 1.4276e-03 -2.6824e-08
4 20 2.5178e+00 -4.4097e-08
6 4 -1.7433e-02 -7.1419e-06
6 6 -8.5937e-03 -1.9012e-03
6 7 -7.1201e-03 -9.0008e-07
6 8 2.4516e-04 -7.6152e-06
6 20 2.5077e+00 -4.1420e-08
6 22 2.5166e+00 -1.1731e-05
6 24 2.5254e+00 -4.4598e-08
7 7 -8.5476e-03 -9.0006e-07
8 6 -1.8615e-02 -3.0509e-08
8 8 -9.7761e-03 -7.6159e-06
8 10 -9.3725e-04 -2.8605e-08
8 24 2.5154e+00 -4.7002e-08
20 20 1.0723e-01 -3.8210e-08
22 6 -2.4191e+00 -5.2975e-08
22 20 9.7212e-02 -3.5916e-08
22 22 1.0605e-01 -1.0030e-05
22 24 1.1489e-01 -3.8295e-08
24 24 1.0487e-01 -4.0333e-08
5 3 -1.7678e-02 5.7955e-06
5 4 -1.0312e-02 9.1316e-07
5 5 -8.8388e-03 1.9289e-03
5 7 0.0000e+00 7.2381e-06
5 19 2.5075e+00 3.3604e-08
5 21 2.5163e+00 1.1899e-05
5 23 2.5252e+00 4.2381e-08
21 3 -2.4282e+00 3.0698e-08
21 5 -2.4194e+00 1.0180e-05
21 7 -2.4105e+00 3.8713e-08
21 19 9.6964e-02 5.5211e-06
21 20 1.0433e-01 9.3454e-07
21 21 1.0580e-01 1.9278e-03
21 23 1.1465e-01 6.8953e-06
6 6 -1.0067e-02 -9.0008e-07
7 5 -1.8860e-02 -7.1419e-06
7 6 -1.1495e-02 -9.0006e-07
7 7 -1.0021e-02 -1.9012e-03
7 9 -1.1824e-03 -7.6152e-06
7 21 2.5063e+00 -4.1420e-08
7 23 2.5152e+00 -1.1731e-05
7 25 2.5240e+00 -4.4598e-08
9 7 -2.0042e-02 -3.0509e-08
9 9 -1.1204e-02 -7.6159e-06
9 11 -2.3648e-03 -2.8605e-08
9 25 2.5140e+00 -4.7003e-08
23 7 -2.4206e+00 -5.2976e-08
23 21 9.5784e-02 -3.5916e-08
23 23 1.0462e-01 -1.0030e-05
23 25 1.1347e-01 -3.8295e-08
25 25 1.0344e-01 -4.0334e-08
5 3 -2.5043e-02 5.7955e-06
5 4 -1.7678e-02 9.1316e-07
5 5 -1.6204e-02 1.9289e-03
5 7 -7.3652e-03 7.2381e-06
5 19 2.5001e+00 3.3604e-08
5 21 2.5090e+00 1.1899e-05
5 23 2.5178e+00 4.2381e-08
21 3 -2.4356e+00 3.0698e-08
21 5 -2.4267e+00 1.0180e-05
21 7 -2.4179e+00 3.8713e-08
21 19 8.9598e-02 5.5211e-06
21 20 9.6966e-02 9.3454e-07
21 21 9.8439e-02 1.9278e-03
21 23 1.0728e-01 6.8953e-06
6 4 -2.6271e-02 -2.8607e-08
6 6 -1.7433e-02 -7.6152e-06
6 8 -8.5937e-03 -3.0503e-08
6 22 2.5078e+00 -4.6989e-08
8 6 -2.7454e-02 -7.6159e-06
8 8 -1.8615e-02 -1.9012e-03
8 9 -1.7141e-02 -9.0011e-07
8 10 -9.7761e-03 -7.1409e-06
8 22 2.4977e+00 -4.4178e-08
8 24 2.5066e+00 -1.1733e-05
8 26 2.5154e+00 -4.1827e-08
9 9 -1.8569e-02 -9.0009e-07
10 8 -2.8636e-02 -2.6826e-08
10 10 -1.9797e-02 -7.1487e-06
10 12 -1.0958e-02 -2.1475e-08
10 26 2.5054e+00 -4.4125e-08
22 22 9.7214e-02 -4.0715e-08
24 8 -2.4292e+00 -5.2995e-08
24 22 8.7193e-02 -3.8307e-08
24 24 9.6034e-02 -1.0032e-05
24 26 1.0487e-01 -3.5915e-08
26 26 9.4854e-02 -3.7864e-08
5 3 -2.6517e-02 5.7955e-06
5 4 -1.9151e-02 9.1316e-07
5 5 -1.7678e-02 1.9289e-03
5 7 -8.8388e-03 7.2381e-06
5 19 2.4987e+00 3.3604e-08
5 21 2.5075e+00 1.1899e-05
5 23 2.5163e+00 4.2381e-08
21 3 -2.4371e+00 3.0698e-08
21 5 -2.4282e+00 1.0180e-05
21 7 -2.4194e+00 3.8713e-08
21 19 8.8125e-02 5.5211e-06
21 20 9.5492e-02 9.3454e-07
21 21 9.6966e-02 1.9278e-03
21 23 1.0581e-01 6.8953e-06
7 5 -2.7699e-02 -2.8607e-08
7 7 -1.8860e-02 -7.6152e-06
7 9 -1.0021e-02 -3.0503e-08
7 23 2.5063e+00 -4.6989e-08
8 8 -2.0089e-02 -9.0011e-07
