# lower_burn_idx, upper_idx, energy, intensity
0 16 -8.4661e-03 3.8837e-03
0 16 -6.3496e-03 3.8837e-03
0 16 -6.3496e-03 3.8837e-03
0 16 -6.3496e-03 3.8837e-03
0 16 -6.3496e-03 3.8837e-03
0 16 -4.2331e-03 3.8837e-03
0 16 -4.2331e-03 3.8837e-03
0 16 -4.2331e-03 3.8837e-03
0 16 -4.2331e-03 3.8837e-03
0 16 -4.2331e-03 3.8837e-03
0 16 -4.2331e-03 3.8837e-03
0 16 -2.1863e-03 -1.6231e-08
0 16 -2.1863e-03 -1.6231e-08
0 16 -2.1863e-03 -1.6233e-08
0 16 -2.1863e-03 -1.6278e-08
0 16 -2.1863e-03 -3.2123e-08
0 16 -2.1863e-03 -3.2123e-08
0 16 -2.1863e-03 -3.2129e-08
0 16 -2.1863e-03 -3.2307e-08
0 16 -2.1165e-03 3.8837e-03
0 16 -2.1165e-03 3.8837e-03
0 16 -2.1165e-03 3.8837e-03
0 16 -2.1165e-03 3.8837e-03
0 16 -2.0921e-04 -2.8014e-09
0 16 -1.3947e-04 -1.6231e-08
0 16 -1.3947e-04 -1.6231e-08
0 16 -1.3947e-04 -1.6231e-08
0 16 -1.3947e-04 -1.1496e-06
0 16 -1.3947e-04 -1.6366e-08
0 16 -1.3947e-04 -3.2123e-08
0 16 -1.3947e-04 -1.6231e-08
0 16 -1.3947e-04 -3.2123e-08
0 16 -1.3947e-04 -3.2123e-08
0 16 -1.3947e-04 -3.2663e-08
0 16 -1.3947e-04 -1.1415e-06
0 16 -1.3947e-04 -3.2123e-08
0 16 -6.9736e-05 -1.7303e-08
0 16 -6.9736e-05 -2.1704e-05
0 16 -6.9736e-05 -1.7340e-08
0 16 -6.9736e-05 -2.1704e-05
0 16 -6.9736e-05 -3.3810e-06
0 16 -6.9736e-05 -1.7303e-08
0 16 -6.9736e-05 -2.2366e-05
0 16 -6.9736e-05 -5.0058e-04
0 16 0.0000e+00 3.8837e-03
0 16 1.9073e-03 -1.6231e-08
0 16 1.9073e-03 -1.6231e-08
0 16 1.9073e-03 -1.6231e-08
0 16 1.9073e-03 -1.6278e-08
0 16 1.9073e-03 -3.2123e-08
0 16 1.9073e-03 -3.2123e-08
0 16 1.9073e-03 -3.2123e-08
0 16 1.9073e-03 -3.2307e-08
0 16 1.9771e-03 -1.7313e-08
0 16 1.9771e-03 -2.1704e-05
0 16 1.9771e-03 -1.7303e-08
0 16 1.9771e-03 -2.1704e-05
0 16 1.9771e-03 -1.7303e-08
0 16 1.9771e-03 -2.1704e-05
0 16 1.9771e-03 -1.7303e-08
0 16 1.9771e-03 -2.1744e-05
0 16 1.9771e-03 -1.7303e-08
0 16 1.9771e-03 -2.1841e-05
0 16 1.9771e-03 -1.7343e-08
0 16 1.9771e-03 -2.1704e-05
0 16 2.0468e-03 -3.8607e-03
0 16 2.0468e-03 -3.8607e-03
0 16 2.0468e-03 -3.8614e-03
0 16 2.0468e-03 -3.8830e-03
0 16 3.9541e-03 -1.6231e-08
0 16 3.9541e-03 -3.2123e-08
0 16 4.0239e-03 -1.7303e-08
0 16 4.0239e-03 -2.1704e-05
0 16 4.0239e-03 -1.7303e-08
0 16 4.0239e-03 -2.1704e-05
0 16 4.0239e-03 -1.7303e-08
0 16 4.0239e-03 -2.1704e-05
0 16 4.0239e-03 -1.7303e-08
0 16 4.0239e-03 -2.1704e-05
0 16 4.0936e-03 -3.8607e-03
0 16 4.0936e-03 -3.8607e-03
0 16 4.0936e-03 -3.8607e-03
0 16 4.0936e-03 -3.8607e-03
0 16 4.0936e-03 -3.8607e-03
0 16 4.0936e-03 -3.8607e-03
0 16 6.0707e-03 -1.7303e-08
0 16 6.0707e-03 -2.1704e-05
0 16 6.1404e-03 -3.8607e-03
0 16 6.1404e-03 -3.8607e-03
0 16 6.1404e-03 -3.8607e-03
0 16 6.1404e-03 -3.8607e-03
0 16 8.1872e-03 -3.8607e-03
0 17 -6.3496e-03 2.2473e-05
0 17 -4.2331e-03 2.2473e-05
0 17 -4.2331e-03 2.2473e-05
0 17 -4.2331e-03 2.2473e-05
0 17 -4.2331e-03 2.2473e-05
0 17 -2.1165e-03 2.2473e-05
0 17 -2.1165e-03 2.2473e-05
0 17 -2.1165e-03 2.2473e-05
0 17 -2.1165e-03 2.2473e-05
0 17 -2.1165e-03 2.2473e-05
0 17 -2.1165e-03 2.2473e-05
0 17 -1.2720e-10 2.2473e-05
0 17 -5.7128e-12 2.2473e-05
0 17 -7.1054e-14 2.2473e-05
0 17 0.0000e+00 2.2473e-05
0 17 1.9771e-03 -6.6520e-09
0 17 1.9771e-03 -6.6053e-09
0 17 2.0468e-03 -1.2559e-07
0 17 2.0468e-03 -1.2559e-07
0 17 2.0468e-03 -1.9564e-08
0 17 2.0468e-03 -1.2942e-07
0 17 2.0468e-03 -2.8966e-06
0 17 2.1165e-03 2.2473e-05
0 17 4.0936e-03 -1.2559e-07
0 17 4.0936e-03 -1.2559e-07
0 17 4.0936e-03 -1.2559e-07
0 17 4.0936e-03 -1.2582e-07
0 17 4.0936e-03 -1.2638e-07
0 17 4.0936e-03 -1.2559e-07
0 17 4.1633e-03 -2.2340e-05
0 17 4.1633e-03 -2.2340e-05
0 17 4.1633e-03 -2.2344e-05
0 17 4.1633e-03 -2.2469e-05
0 17 6.1404e-03 -1.2559e-07
0 17 6.1404e-03 -1.2559e-07
0 17 6.1404e-03 -1.2559e-07
0 17 6.1404e-03 -1.2559e-07
0 17 6.2101e-03 -2.2340e-05
0 17 6.2101e-03 -2.2340e-05
0 17 6.2101e-03 -2.2340e-05
0 17 6.2101e-03 -2.2340e-05
0 17 6.2101e-03 -2.2340e-05
0 17 6.2101e-03 -2.2340e-05
0 17 8.1872e-03 -1.2559e-07
0 17 8.2569e-03 -2.2340e-05
0 17 8.2569e-03 -2.2340e-05
0 17 8.2569e-03 -2.2340e-05
0 17 8.2569e-03 -2.2340e-05
0 17 1.0304e-02 -2.2340e-05
0 18 -6.3496e-03 1.7023e-08
0 18 -4.2331e-03 1.7023e-08
0 18 -4.2331e-03 1.7023e-08
0 18 -4.2331e-03 1.7023e-08
0 18 -4.2331e-03 1.7023e-08
0 18 -2.1165e-03 1.7023e-08
0 18 -2.1165e-03 1.7023e-08
0 18 -2.1165e-03 1.7023e-08
0 18 -2.1165e-03 1.7023e-08
0 18 -2.1165e-03 1.7023e-08
0 18 -2.1165e-03 1.7023e-08
0 18 -1.2713e-10 1.7023e-08
0 18 -5.6417e-12 1.7023e-08
0 18 0.0000e+00 1.7023e-08
0 18 7.1054e-14 1.7023e-08
0 18 2.0468e-03 -2.1942e-09
0 18 2.1165e-03 1.7023e-08
0 18 4.1633e-03 -1.6922e-08
0 18 4.1633e-03 -1.6922e-08
0 18 4.1633e-03 -1.6925e-08
0 18 4.1633e-03 -1.7020e-08
0 18 6.2101e-03 -1.6922e-08
0 18 6.2101e-03 -1.6922e-08
0 18 6.2101e-03 -1.6922e-08
0 18 6.2101e-03 -1.6922e-08
0 18 6.2101e-03 -1.6922e-08
0 18 6.2101e-03 -1.6922e-08
0 18 8.2569e-03 -1.6922e-08
0 18 8.2569e-03 -1.6922e-08
0 18 8.2569e-03 -1.6922e-08
0 18 8.2569e-03 -1.6922e-08
0 18 1.0304e-02 -1.6922e-08
0 22 -4.2331e-03 3.2540e-08
0 22 -2.1165e-03 3.2540e-08
0 22 -2.1165e-03 3.2540e-08
0 22 -2.1165e-03 3.2540e-08
0 22 -2.1165e-03 3.2540e-08
0 22 -1.7940e-10 3.2540e-08
0 22 -6.6429e-11 3.2540e-08
0 22 -6.6414e-11 3.2540e-08
0 22 -2.0556e-11 3.2540e-08
0 22 0.0000e+00 3.2540e-08
0 22 2.5956e-11 3.2540e-08
0 22 2.1165e-03 3.2540e-08
0 22 2.1165e-03 3.2540e-08
0 22 2.1165e-03 3.2540e-08
0 22 2.1165e-03 3.2540e-08
0 22 4.1633e-03 -4.1941e-09
0 22 4.2331e-03 3.2540e-08
0 22 6.2799e-03 -3.2347e-08
0 22 6.2799e-03 -3.2347e-08
0 22 6.2799e-03 -3.2352e-08
0 22 6.2799e-03 -3.2534e-08
0 22 8.3267e-03 -3.2347e-08
0 22 8.3267e-03 -3.2347e-08
0 22 8.3267e-03 -3.2347e-08
0 22 8.3267e-03 -3.2347e-08
0 22 8.3267e-03 -3.2347e-08
0 22 8.3267e-03 -3.2347e-08
0 22 1.0373e-02 -3.2347e-08
0 22 1.0373e-02 -3.2347e-08
0 22 1.0373e-02 -3.2347e-08
0 22 1.0373e-02 -3.2347e-08
0 22 1.2420e-02 -3.2347e-08
0 23 -4.2331e-03 1.6221e-08
0 23 -2.1165e-03 1.6221e-08
0 23 -2.1165e-03 1.6221e-08
0 23 -2.1165e-03 1.6221e-08
0 23 -2.1165e-03 1.6221e-08
0 23 -1.5885e-10 1.6221e-08
0 23 -4.5873e-11 1.6221e-08
0 23 -4.5858e-11 1.6221e-08
0 23 0.0000e+00 1.6221e-08
0 23 2.0556e-11 1.6221e-08
0 23 4.6512e-11 1.6221e-08
0 23 2.1165e-03 1.6221e-08
0 23 2.1165e-03 1.6221e-08
0 23 2.1165e-03 1.6221e-08
0 23 2.1165e-03 1.6221e-08
0 23 4.1633e-03 -2.0907e-09
0 23 4.2331e-03 1.6221e-08
0 23 6.2799e-03 -1.6124e-08
0 23 6.2799e-03 -1.6124e-08
0 23 6.2799e-03 -1.6127e-08
0 23 6.2799e-03 -1.6218e-08
0 23 8.3267e-03 -1.6124e-08
0 23 8.3267e-03 -1.6124e-08
0 23 8.3267e-03 -1.6124e-08
0 23 8.3267e-03 -1.6125e-08
0 23 8.3267e-03 -1.6125e-08
0 23 8.3267e-03 -1.6124e-08
0 23 1.0373e-02 -1.6124e-08
0 23 1.0373e-02 -1.6124e-08
0 23 1.0373e-02 -1.6124e-08
0 23 1.0373e-02 -1.6124e-08
0 23 1.2420e-02 -1.6124e-08
1 18 -6.3496e-03 6.5187e-09
