# lower_burn_idx, upper_idx, energy, intensity
0 32 -7.6852e-02 9.7374e-04
0 32 -7.4736e-02 9.7374e-04
0 32 -7.4736e-02 9.7374e-04
0 32 -7.2619e-02 9.7374e-04
0 32 -6.6478e-02 9.7374e-04
0 32 -6.4362e-02 9.7374e-04
0 32 -6.4362e-02 9.7374e-04
0 32 -6.2245e-02 9.7374e-04
0 32 -5.6104e-02 9.7374e-04
0 32 -5.3988e-02 9.7374e-04
0 32 -5.3988e-02 9.7374e-04
0 32 -5.1871e-02 9.7374e-04
0 32 -4.5730e-02 9.7374e-04
0 32 -4.3613e-02 9.7374e-04
0 32 -4.3613e-02 9.7374e-04
0 32 -4.1497e-02 9.7374e-04
0 32 -3.5356e-02 9.7374e-04
0 32 -3.3239e-02 9.7374e-04
0 32 -3.3239e-02 9.7374e-04
0 32 -3.1123e-02 9.7374e-04
0 32 -2.4981e-02 9.7374e-04
0 32 -2.2865e-02 9.7374e-04
0 32 -2.2865e-02 9.7374e-04
0 32 -2.0748e-02 9.7374e-04
0 32 -1.4607e-02 9.7374e-04
0 32 -1.2491e-02 9.7374e-04
0 32 -1.2491e-02 9.7374e-04
0 32 -1.0374e-02 9.7374e-04
0 32 -4.2331e-03 9.7374e-04
0 32 -2.1863e-03 -2.0319e-09
0 32 -2.1863e-03 -2.0377e-09
0 32 -2.1165e-03 9.7374e-04
0 32 -2.1165e-03 9.7374e-04
0 32 -1.3947e-04 -7.0380e-07
0 32 -6.9736e-05 -2.8092e-06
0 32 -6.9736e-05 -2.8091e-06
0 32 -6.9736e-05 -4.8686e-04
0 32 0.0000e+00 9.7374e-04
0 32 1.9771e-03 -2.8173e-06
0 32 2.0468e-03 -9.7093e-04
0 32 2.0468e-03 -9.7374e-04
0 32 4.0936e-03 -9.7093e-04
0 32 9.0138e-03 -2.0319e-09
0 32 1.1061e-02 -2.0319e-09
0 32 1.1061e-02 -2.0319e-09
0 32 1.1130e-02 -2.8091e-06
0 32 1.3107e-02 -2.0319e-09
0 32 1.3177e-02 -2.8091e-06
0 32 1.3177e-02 -2.8091e-06
0 32 1.3247e-02 -9.7093e-04
0 32 1.5224e-02 -2.8091e-06
0 32 1.5294e-02 -9.7093e-04
0 32 1.5294e-02 -9.7093e-04
0 32 1.7340e-02 -9.7093e-04
0 32 2.2261e-02 -2.0319e-09
0 32 2.4307e-02 -2.0319e-09
0 32 2.4307e-02 -2.0319e-09
0 32 2.4377e-02 -2.8091e-06
0 32 2.6354e-02 -2.0319e-09
0 32 2.6424e-02 -2.8091e-06
0 32 2.6424e-02 -2.8091e-06
0 32 2.6494e-02 -9.7093e-04
0 32 2.8471e-02 -2.8091e-06
0 32 2.8541e-02 -9.7093e-04
0 32 2.8541e-02 -9.7093e-04
0 32 3.0587e-02 -9.7093e-04
0 32 3.5508e-02 -2.0319e-09
0 32 3.7554e-02 -2.0319e-09
0 32 3.7554e-02 -2.0319e-09
0 32 3.7624e-02 -2.8091e-06
0 32 3.9601e-02 -2.0319e-09
0 32 3.9671e-02 -2.8091e-06
0 32 3.9671e-02 -2.8091e-06
0 32 3.9741e-02 -9.7093e-04
0 32 4.1718e-02 -2.8091e-06
0 32 4.1787e-02 -9.7093e-04
0 32 4.1787e-02 -9.7093e-04
0 32 4.3834e-02 -9.7093e-04
0 32 4.8754e-02 -2.0319e-09
0 32 5.0801e-02 -2.0319e-09
0 32 5.0801e-02 -2.0319e-09
0 32 5.0871e-02 -2.8091e-06
0 32 5.2848e-02 -2.0319e-09
0 32 5.2918e-02 -2.8091e-06
0 32 5.2918e-02 -2.8091e-06
0 32 5.2988e-02 -9.7093e-04
0 32 5.4965e-02 -2.8091e-06
0 32 5.5034e-02 -9.7093e-04
0 32 5.5034e-02 -9.7093e-04
0 32 5.7081e-02 -9.7093e-04
0 32 6.2001e-02 -2.0319e-09
0 32 6.4048e-02 -2.0319e-09
0 32 6.4048e-02 -2.0319e-09
0 32 6.4118e-02 -2.8091e-06
0 32 6.6095e-02 -2.0319e-09
0 32 6.6165e-02 -2.8091e-06
0 32 6.6165e-02 -2.8091e-06
0 32 6.6234e-02 -9.7093e-04
0 32 6.8211e-02 -2.8091e-06
0 32 6.8281e-02 -9.7093e-04
0 32 6.8281e-02 -9.7093e-04
0 32 7.0328e-02 -9.7093e-04
0 32 7.5248e-02 -2.0319e-09
0 32 7.7295e-02 -2.0319e-09
0 32 7.7295e-02 -2.0319e-09
0 32 7.7365e-02 -2.8091e-06
0 32 7.9342e-02 -2.0319e-09
0 32 7.9412e-02 -2.8091e-06
0 32 7.9412e-02 -2.8091e-06
0 32 7.9481e-02 -9.7093e-04
0 32 8.1458e-02 -2.8091e-06
0 32 8.1528e-02 -9.7093e-04
0 32 8.1528e-02 -9.7093e-04
0 32 8.3575e-02 -9.7093e-04
0 32 8.8495e-02 -2.0319e-09
0 32 9.0542e-02 -2.0319e-09
0 32 9.0542e-02 -2.0319e-09
0 32 9.0612e-02 -2.8091e-06
0 32 9.2589e-02 -2.0319e-09
0 32 9.2658e-02 -2.8091e-06
0 32 9.2658e-02 -2.8091e-06
0 32 9.2728e-02 -9.7093e-04
0 32 9.4705e-02 -2.8091e-06
0 32 9.4775e-02 -9.7093e-04
0 32 9.4775e-02 -9.7093e-04
0 32 9.6822e-02 -9.7093e-04
0 33 -7.4736e-02 2.8173e-06
0 33 -7.2619e-02 2.8173e-06
0 33 -7.2619e-02 2.8173e-06
0 33 -7.0503e-02 2.8173e-06
0 33 -6.4362e-02 2.8173e-06
0 33 -6.2245e-02 2.8173e-06
0 33 -6.2245e-02 2.8173e-06
0 33 -6.0129e-02 2.8173e-06
0 33 -5.3988e-02 2.8173e-06
0 33 -5.1871e-02 2.8173e-06
0 33 -5.1871e-02 2.8173e-06
0 33 -4.9754e-02 2.8173e-06
0 33 -4.3613e-02 2.8173e-06
0 33 -4.1497e-02 2.8173e-06
0 33 -4.1497e-02 2.8173e-06
0 33 -3.9380e-02 2.8173e-06
0 33 -3.3239e-02 2.8173e-06
0 33 -3.1123e-02 2.8173e-06
0 33 -3.1123e-02 2.8173e-06
0 33 -2.9006e-02 2.8173e-06
0 33 -2.2865e-02 2.8173e-06
0 33 -2.0748e-02 2.8173e-06
0 33 -2.0748e-02 2.8173e-06
0 33 -1.8632e-02 2.8173e-06
0 33 -1.2491e-02 2.8173e-06
0 33 -1.0374e-02 2.8173e-06
0 33 -1.0374e-02 2.8173e-06
0 33 -8.2577e-03 2.8173e-06
0 33 -2.1165e-03 2.8173e-06
0 33 -6.6436e-11 2.8173e-06
0 33 0.0000e+00 2.8173e-06
0 33 1.9771e-03 -2.0363e-09
0 33 2.0468e-03 -8.1277e-09
0 33 2.0468e-03 -8.1275e-09
0 33 2.0468e-03 -1.4086e-06
0 33 2.1165e-03 2.8173e-06
0 33 4.0936e-03 -8.1510e-09
0 33 4.1633e-03 -2.8091e-06
0 33 4.1633e-03 -2.8173e-06
0 33 6.2101e-03 -2.8091e-06
0 33 1.3247e-02 -8.1275e-09
0 33 1.5294e-02 -8.1275e-09
0 33 1.5294e-02 -8.1275e-09
0 33 1.5363e-02 -2.8091e-06
0 33 1.7340e-02 -8.1275e-09
0 33 1.7410e-02 -2.8091e-06
0 33 1.7410e-02 -2.8091e-06
0 33 1.9457e-02 -2.8091e-06
0 33 2.6494e-02 -8.1275e-09
0 33 2.8541e-02 -8.1275e-09
0 33 2.8541e-02 -8.1275e-09
0 33 2.8610e-02 -2.8091e-06
0 33 3.0587e-02 -8.1275e-09
0 33 3.0657e-02 -2.8091e-06
0 33 3.0657e-02 -2.8091e-06
0 33 3.2704e-02 -2.8091e-06
0 33 3.9741e-02 -8.1275e-09
0 33 4.1787e-02 -8.1275e-09
0 33 4.1787e-02 -8.1275e-09
0 33 4.1857e-02 -2.8091e-06
0 33 4.3834e-02 -8.1275e-09
0 33 4.3904e-02 -2.8091e-06
0 33 4.3904e-02 -2.8091e-06
0 33 4.5951e-02 -2.8091e-06
0 33 5.2988e-02 -8.1275e-09
0 33 5.5034e-02 -8.1275e-09
0 33 5.5034e-02 -8.1275e-09
0 33 5.5104e-02 -2.8091e-06
0 33 5.7081e-02 -8.1275e-09
0 33 5.7151e-02 -2.8091e-06
0 33 5.7151e-02 -2.8091e-06
0 33 5.9198e-02 -2.8091e-06
0 33 6.6234e-02 -8.1275e-09
0 33 6.8281e-02 -8.1275e-09
0 33 6.8281e-02 -8.1275e-09
0 33 6.8351e-02 -2.8091e-06
0 33 7.0328e-02 -8.1275e-09
0 33 7.0398e-02 -2.8091e-06
0 33 7.0398e-02 -2.8091e-06
0 33 7.2445e-02 -2.8091e-06
0 33 7.9481e-02 -8.1275e-09
0 33 8.1528e-02 -8.1275e-09
0 33 8.1528e-02 -8.1275e-09
0 33 8.1598e-02 -2.8091e-06
0 33 8.3575e-02 -8.1275e-09
0 33 8.3645e-02 -2.8091e-06
0 33 8.3645e-02 -2.8091e-06
0 33 8.5691e-02 -2.8091e-06
0 33 9.2728e-02 -8.1275e-09
0 33 9.4775e-02 -8.1275e-09
0 33 9.4775e-02 -8.1275e-09
0 33 9.4845e-02 -2.8091e-06
0 33 9.6822e-02 -8.1275e-09
0 33 9.6892e-02 -2.8091e-06
0 33 9.6892e-02 -2.8091e-06
0 33 9.8938e-02 -2.8091e-06
0 35 -7.2619e-02 2.0377e-09
0 35 -7.0503e-02 2.0377e-09
0 35 -7.0503e-02 2.0377e-09
0 35 -6.8386e-02 2.0377e-09
0 35 -6.2245e-02 2.0377e-09
0 35 -6.0129e-02 2.0377e-09
0 35 -6.0129e-02 2.0377e-09
0 35 -5.8012e-02 2.0377e-09
0 35 -5.1871e-02 2.0377e-09
0 35 -4.9754e-02 2.0377e-09
0 35 -4.9754e-02 2.0377e-09
0 35 -4.7638e-02 2.0377e-09
0 35 -4.1497e-02 2.0377e-09
0 35 -3.9380e-02 2.0377e-09
0 35 -3.9380e-02 2.0377e-09
0 35 -3.7264e-02 2.0377e-09
0 35 -3.1123e-02 2.0377e-09
0 35 -2.9006e-02 2.0377e-09
0 35 -2.9006e-02 2.0377e-09
0 35 -2.6890e-02 2.0377e-09
0 35 -2.0748e-02 2.0377e-09
0 35 -1.8632e-02 2.0377e-09
0 35 -1.8632e-02 2.0377e-09
0 35 -1.6515e-02 2.0377e-09
0 35 -1.0374e-02 2.0377e-09
0 35 -8.2577e-03 2.0377e-09
0 35 -8.2577e-03 2.0377e-09
0 35 -6.1411e-03 2.0377e-09
0 35 0.0000e+00 2.0377e-09
0 35 2.1165e-03 2.0377e-09
0 35 2.1165e-03 2.0377e-09
0 35 4.1633e-03 -1.0189e-09
0 35 4.2331e-03 2.0377e-09
0 35 6.2799e-03 -2.0319e-09
0 35 6.2799e-03 -2.0377e-09
0 35 8.3267e-03 -2.0319e-09
0 35 1.7480e-02 -2.0319e-09
0 35 1.9527e-02 -2.0319e-09
0 35 1.9527e-02 -2.0319e-09
0 35 2.1574e-02 -2.0319e-09
0 35 3.0727e-02 -2.0319e-09
0 35 3.2774e-02 -2.0319e-09
0 35 3.2774e-02 -2.0319e-09
0 35 3.4820e-02 -2.0319e-09
0 35 4.3974e-02 -2.0319e-09
0 35 4.6021e-02 -2.0319e-09
0 35 4.6021e-02 -2.0319e-09
0 35 4.8067e-02 -2.0319e-09
0 35 5.7221e-02 -2.0319e-09
0 35 5.9267e-02 -2.0319e-09
0 35 5.9267e-02 -2.0319e-09
0 35 6.1314e-02 -2.0319e-09
0 35 7.0467e-02 -2.0319e-09
0 35 7.2514e-02 -2.0319e-09
0 35 7.2514e-02 -2.0319e-09
0 35 7.4561e-02 -2.0319e-09
0 35 8.3714e-02 -2.0319e-09
0 35 8.5761e-02 -2.0319e-09
0 35 8.5761e-02 -2.0319e-09
0 35 8.7808e-02 -2.0319e-09
0 35 9.6961e-02 -2.0319e-09
0 35 9.9008e-02 -2.0319e-09
0 35 9.9008e-02 -2.0319e-09
0 35 1.0105e-01 -2.0319e-09
1 34 -7.4736e-02 9.7656e-04
1 34 -7.2619e-02 9.7656e-04
1 34 -7.2619e-02 9.7656e-04
1 34 -7.0503e-02 9.7656e-04
1 34 -6.4362e-02 9.7656e-04
1 34 -6.2245e-02 9.7656e-04
1 34 -6.2245e-02 9.7656e-04
1 34 -6.0129e-02 9.7656e-04
1 34 -5.3988e-02 9.7656e-04
1 34 -5.1871e-02 9.7656e-04
1 34 -5.1871e-02 9.7656e-04
1 34 -4.9754e-02 9.7656e-04
1 34 -4.3613e-02 9.7656e-04
1 34 -4.1497e-02 9.7656e-04
1 34 -4.1497e-02 9.7656e-04
1 34 -3.9380e-02 9.7656e-04
1 34 -3.3239e-02 9.7656e-04
1 34 -3.1123e-02 9.7656e-04
1 34 -3.1123e-02 9.7656e-04
1 34 -2.9006e-02 9.7656e-04
1 34 -2.2865e-02 9.7656e-04
1 34 -2.0748e-02 9.7656e-04
1 34 -2.0748e-02 9.7656e-04
1 34 -1.8632e-02 9.7656e-04
1 34 -1.2491e-02 9.7656e-04
1 34 -1.0374e-02 9.7656e-04
1 34 -1.0374e-02 9.7656e-04
1 34 -8.2577e-03 9.7656e-04
1 34 -2.1165e-03 9.7656e-04
1 34 -2.0468e-03 -9.7656e-04
1 34 0.0000e+00 9.7656e-04
1 34 7.2973e-12 -9.7656e-04
1 34 6.6443e-11 9.7656e-04
1 34 7.3733e-11 -1.4061e-08
1 34 2.0468e-03 -9.7656e-04
1 34 2.1165e-03 9.7656e-04
1 34 1.1200e-02 -9.7656e-04
1 34 1.3247e-02 -9.7656e-04
1 34 1.3247e-02 -9.7656e-04
1 34 1.5294e-02 -9.7656e-04
1 34 2.4447e-02 -9.7656e-04
1 34 2.6494e-02 -9.7656e-04
1 34 2.6494e-02 -9.7656e-04
1 34 2.8541e-02 -9.7656e-04
1 34 3.7694e-02 -9.7656e-04
1 34 3.9741e-02 -9.7656e-04
1 34 3.9741e-02 -9.7656e-04
1 34 4.1787e-02 -9.7656e-04
1 34 5.0941e-02 -9.7656e-04
1 34 5.2988e-02 -9.7656e-04
1 34 5.2988e-02 -9.7656e-04
1 34 5.5034e-02 -9.7656e-04
1 34 6.4188e-02 -9.7656e-04
1 34 6.6234e-02 -9.7656e-04
1 34 6.6234e-02 -9.7656e-04
1 34 6.8281e-02 -9.7656e-04
1 34 7.7435e-02 -9.7656e-04
1 34 7.9481e-02 -9.7656e-04
1 34 7.9481e-02 -9.7656e-04
1 34 8.1528e-02 -9.7656e-04
1 34 9.0681e-02 -9.7656e-04
1 34 9.2728e-02 -9.7656e-04
1 34 9.2728e-02 -9.7656e-04
1 34 9.4775e-02 -9.7656e-04
2 32 -7.6852e-02 2.8173e-06
2 32 -7.4736e-02 2.8173e-06
2 32 -7.4736e-02 2.8173e-06
2 32 -7.2619e-02 2.8173e-06
2 32 -6.6478e-02 2.8173e-06
2 32 -6.4362e-02 2.8173e-06
2 32 -6.4362e-02 2.8173e-06
2 32 -6.2245e-02 2.8173e-06
2 32 -5.6104e-02 2.8173e-06
2 32 -5.3988e-02 2.8173e-06
2 32 -5.3988e-02 2.8173e-06
2 32 -5.1871e-02 2.8173e-06
2 32 -4.5730e-02 2.8173e-06
2 32 -4.3613e-02 2.8173e-06
2 32 -4.3613e-02 2.8173e-06
2 32 -4.1497e-02 2.8173e-06
2 32 -3.5356e-02 2.8173e-06
2 32 -3.3239e-02 2.8173e-06
2 32 -3.3239e-02 2.8173e-06
2 32 -3.1123e-02 2.8173e-06
2 32 -2.4981e-02 2.8173e-06
2 32 -2.2865e-02 2.8173e-06
2 32 -2.2865e-02 2.8173e-06
2 32 -2.0748e-02 2.8173e-06
2 32 -1.4607e-02 2.8173e-06
2 32 -1.2491e-02 2.8173e-06
2 32 -1.2491e-02 2.8173e-06
2 32 -1.0374e-02 2.8173e-06
2 32 -6.2799e-03 -8.1275e-09
2 32 -4.2331e-03 -8.1275e-09
2 32 -4.2331e-03 2.8173e-06
2 32 -4.1633e-03 -2.8091e-06
2 32 -2.1863e-03 -2.8152e-06
2 32 -2.1165e-03 -2.8010e-06
2 32 -2.1165e-03 2.8173e-06
2 32 -2.1165e-03 -2.8010e-06
2 32 -2.1165e-03 2.8173e-06
2 32 -2.0468e-03 -2.8152e-06
2 32 -6.9736e-05 -2.8091e-06
2 32 -7.2973e-12 -8.1275e-09
2 32 0.0000e+00 2.8173e-06
2 32 2.0468e-03 -8.1275e-09
2 32 6.9670e-03 -8.1275e-09
2 32 9.0138e-03 -8.1275e-09
2 32 9.0138e-03 -8.1275e-09
2 32 9.0835e-03 -2.8010e-06
2 32 1.1061e-02 -8.1275e-09
2 32 1.1130e-02 -2.8010e-06
2 32 1.1130e-02 -2.8010e-06
2 32 1.1200e-02 -8.1275e-09
2 32 1.3177e-02 -2.8010e-06
2 32 1.3247e-02 -8.1275e-09
2 32 1.3247e-02 -8.1275e-09
2 32 1.5294e-02 -8.1275e-09
2 32 2.0214e-02 -8.1275e-09
2 32 2.2261e-02 -8.1275e-09
2 32 2.2261e-02 -8.1275e-09
2 32 2.2330e-02 -2.8010e-06
2 32 2.4307e-02 -8.1275e-09
2 32 2.4377e-02 -2.8010e-06
2 32 2.4377e-02 -2.8010e-06
2 32 2.4447e-02 -8.1275e-09
2 32 2.6424e-02 -2.8010e-06
2 32 2.6494e-02 -8.1275e-09
2 32 2.6494e-02 -8.1275e-09
2 32 2.8541e-02 -8.1275e-09
2 32 3.3461e-02 -8.1275e-09
2 32 3.5508e-02 -8.1275e-09
2 32 3.5508e-02 -8.1275e-09
2 32 3.5577e-02 -2.8010e-06
2 32 3.7554e-02 -8.1275e-09
2 32 3.7624e-02 -2.8010e-06
2 32 3.7624e-02 -2.8010e-06
2 32 3.7694e-02 -8.1275e-09
2 32 3.9671e-02 -2.8010e-06
2 32 3.9741e-02 -8.1275e-09
2 32 3.9741e-02 -8.1275e-09
2 32 4.1787e-02 -8.1275e-09
2 32 4.6708e-02 -8.1275e-09
2 32 4.8754e-02 -8.1275e-09
2 32 4.8754e-02 -8.1275e-09
2 32 4.8824e-02 -2.8010e-06
