# lower_burn_idx, upper_idx, energy, intensity
3 18 5.2988e-02 -8.1510e-09
3 18 6.2071e-02 -5.6345e-06
3 18 6.4118e-02 -5.6345e-06
3 18 6.4188e-02 -8.1510e-09
3 18 6.6234e-02 -8.1510e-09
3 18 7.5318e-02 -5.6345e-06
3 18 7.7365e-02 -5.6345e-06
3 18 7.7435e-02 -8.1510e-09
3 18 7.9481e-02 -8.1510e-09
3 19 -6.2245e-02 3.9006e-03
3 19 -6.0129e-02 3.9006e-03
3 19 -5.1871e-02 3.9006e-03
3 19 -4.9754e-02 3.9006e-03
3 19 -4.1497e-02 3.9006e-03
3 19 -3.9380e-02 3.9006e-03
3 19 -3.1123e-02 3.9006e-03
3 19 -2.9006e-02 3.9006e-03
3 19 -2.0748e-02 3.9006e-03
3 19 -1.8632e-02 3.9006e-03
3 19 -1.5294e-02 -3.8950e-03
3 19 -1.3247e-02 -3.8950e-03
3 19 -1.3177e-02 -5.6345e-06
3 19 -1.1130e-02 -5.6345e-06
3 19 -1.0374e-02 3.9006e-03
3 19 -8.2577e-03 3.9006e-03
3 19 -2.0468e-03 -3.9006e-03
3 19 0.0000e+00 3.9006e-03
3 19 6.9736e-05 -3.9006e-03
3 19 2.1165e-03 3.9006e-03
3 19 1.0374e-02 3.9006e-03
3 19 1.1200e-02 -3.8950e-03
3 19 1.2491e-02 3.9006e-03
3 19 1.3247e-02 -3.8950e-03
3 19 1.3317e-02 -5.6345e-06
3 19 1.5363e-02 -5.6345e-06
3 19 2.4447e-02 -3.8950e-03
3 19 2.6494e-02 -3.8950e-03
3 19 2.6564e-02 -5.6345e-06
3 19 2.8610e-02 -5.6345e-06
3 19 3.7694e-02 -3.8950e-03
3 19 3.9741e-02 -3.8950e-03
3 19 3.9810e-02 -5.6345e-06
3 19 4.1857e-02 -5.6345e-06
3 19 5.0941e-02 -3.8950e-03
3 19 5.2988e-02 -3.8950e-03
3 19 5.3057e-02 -5.6345e-06
3 19 5.5104e-02 -5.6345e-06
3 19 6.4188e-02 -3.8950e-03
3 19 6.6234e-02 -3.8950e-03
3 19 6.6304e-02 -5.6345e-06
3 19 6.8351e-02 -5.6345e-06
3 19 7.7435e-02 -3.8950e-03
3 19 7.9481e-02 -3.8950e-03
3 19 7.9551e-02 -5.6345e-06
3 19 8.1598e-02 -5.6345e-06
4 20 -5.3988e-02 3.9006e-03
4 20 -5.1871e-02 3.9006e-03
4 20 -4.3613e-02 3.9006e-03
4 20 -4.1497e-02 3.9006e-03
4 20 -3.3239e-02 3.9006e-03
4 20 -3.1123e-02 3.9006e-03
4 20 -2.8610e-02 -5.6345e-06
4 20 -2.6564e-02 -5.6345e-06
4 20 -2.6494e-02 -3.8950e-03
4 20 -2.4447e-02 -3.8950e-03
4 20 -2.2865e-02 3.9006e-03
4 20 -2.0748e-02 3.9006e-03
4 20 -1.5363e-02 -5.6345e-06
4 20 -1.3317e-02 -5.6345e-06
4 20 -1.3247e-02 -3.8950e-03
4 20 -1.2491e-02 3.9006e-03
4 20 -1.1200e-02 -3.8950e-03
4 20 -1.0374e-02 3.9006e-03
4 20 -2.1165e-03 3.9006e-03
4 20 -6.9736e-05 -3.9006e-03
4 20 0.0000e+00 3.9006e-03
4 20 2.0468e-03 -3.9006e-03
4 20 8.2577e-03 3.9006e-03
4 20 1.0374e-02 3.9006e-03
4 20 1.1130e-02 -5.6345e-06
4 20 1.3177e-02 -5.6345e-06
4 20 1.3247e-02 -3.8950e-03
4 20 1.5294e-02 -3.8950e-03
4 20 1.8632e-02 3.9006e-03
4 20 2.0748e-02 3.9006e-03
4 20 2.4377e-02 -5.6345e-06
4 20 2.6424e-02 -5.6345e-06
4 20 2.6494e-02 -3.8950e-03
4 20 2.8541e-02 -3.8950e-03
4 20 3.7624e-02 -5.6345e-06
4 20 3.9671e-02 -5.6345e-06
4 20 3.9741e-02 -3.8950e-03
4 20 4.1787e-02 -3.8950e-03
4 20 5.0871e-02 -5.6345e-06
4 20 5.2918e-02 -5.6345e-06
4 20 5.2988e-02 -3.8950e-03
4 20 5.5034e-02 -3.8950e-03
4 20 6.4118e-02 -5.6345e-06
4 20 6.6165e-02 -5.6345e-06
4 20 6.6234e-02 -3.8950e-03
4 20 6.8281e-02 -3.8950e-03
4 21 -5.1871e-02 5.6427e-06
4 21 -4.9754e-02 5.6427e-06
4 21 -4.1497e-02 5.6427e-06
4 21 -3.9380e-02 5.6427e-06
4 21 -3.1123e-02 5.6427e-06
4 21 -2.9006e-02 5.6427e-06
4 21 -2.6494e-02 -8.1510e-09
4 21 -2.4447e-02 -8.1510e-09
4 21 -2.4377e-02 -5.6345e-06
4 21 -2.2330e-02 -5.6345e-06
4 21 -2.0748e-02 5.6427e-06
4 21 -1.8632e-02 5.6427e-06
4 21 -1.3247e-02 -8.1510e-09
4 21 -1.1200e-02 -8.1510e-09
4 21 -1.1130e-02 -5.6345e-06
4 21 -1.0374e-02 5.6427e-06
4 21 -9.0835e-03 -5.6345e-06
4 21 -8.2577e-03 5.6427e-06
4 21 0.0000e+00 5.6427e-06
4 21 2.0468e-03 -5.6427e-06
4 21 2.1165e-03 5.6427e-06
4 21 4.1633e-03 -5.6427e-06
4 21 1.0374e-02 5.6427e-06
4 21 1.2491e-02 5.6427e-06
4 21 1.3247e-02 -8.1510e-09
4 21 1.5294e-02 -8.1510e-09
4 21 1.5363e-02 -5.6345e-06
4 21 1.7410e-02 -5.6345e-06
4 21 2.0748e-02 5.6427e-06
4 21 2.2865e-02 5.6427e-06
4 21 2.6494e-02 -8.1510e-09
4 21 2.8541e-02 -8.1510e-09
4 21 2.8610e-02 -5.6345e-06
4 21 3.0657e-02 -5.6345e-06
4 21 3.9741e-02 -8.1510e-09
4 21 4.1787e-02 -8.1510e-09
4 21 4.1857e-02 -5.6345e-06
4 21 4.3904e-02 -5.6345e-06
4 21 5.2988e-02 -8.1510e-09
4 21 5.5034e-02 -8.1510e-09
4 21 5.5104e-02 -5.6345e-06
4 21 5.7151e-02 -5.6345e-06
4 21 6.6234e-02 -8.1510e-09
4 21 6.8281e-02 -8.1510e-09
4 21 6.8351e-02 -5.6345e-06
4 21 7.0398e-02 -5.6345e-06
5 20 -5.3988e-02 5.6427e-06
5 20 -5.1871e-02 5.6427e-06
5 20 -4.3613e-02 5.6427e-06
5 20 -4.1497e-02 5.6427e-06
5 20 -3.3239e-02 5.6427e-06
5 20 -3.1123e-02 5.6427e-06
5 20 -3.0657e-02 -5.6345e-06
5 20 -2.8610e-02 -5.6345e-06
5 20 -2.8541e-02 -8.1510e-09
5 20 -2.6494e-02 -8.1510e-09
5 20 -2.2865e-02 5.6427e-06
5 20 -2.0748e-02 5.6427e-06
5 20 -1.7410e-02 -5.6345e-06
5 20 -1.5363e-02 -5.6345e-06
5 20 -1.5294e-02 -8.1510e-09
5 20 -1.3247e-02 -8.1510e-09
5 20 -1.2491e-02 5.6427e-06
5 20 -1.0374e-02 5.6427e-06
5 20 -4.1633e-03 -5.6427e-06
5 20 -2.1165e-03 5.6427e-06
5 20 -2.0468e-03 -5.6427e-06
5 20 0.0000e+00 5.6427e-06
5 20 8.2577e-03 5.6427e-06
5 20 9.0836e-03 -5.6345e-06
5 20 1.0374e-02 5.6427e-06
5 20 1.1130e-02 -5.6345e-06
5 20 1.1200e-02 -8.1510e-09
5 20 1.3247e-02 -8.1510e-09
5 20 1.8632e-02 5.6427e-06
5 20 2.0748e-02 5.6427e-06
5 20 2.2330e-02 -5.6345e-06
5 20 2.4377e-02 -5.6345e-06
5 20 2.4447e-02 -8.1510e-09
5 20 2.6494e-02 -8.1510e-09
5 20 3.5577e-02 -5.6345e-06
5 20 3.7624e-02 -5.6345e-06
5 20 3.7694e-02 -8.1510e-09
5 20 3.9741e-02 -8.1510e-09
5 20 4.8824e-02 -5.6345e-06
5 20 5.0871e-02 -5.6345e-06
5 20 5.0941e-02 -8.1510e-09
5 20 5.2988e-02 -8.1510e-09
5 20 6.2071e-02 -5.6345e-06
5 20 6.4118e-02 -5.6345e-06
5 20 6.4188e-02 -8.1510e-09
5 20 6.6234e-02 -8.1510e-09
5 21 -5.1871e-02 3.9006e-03
5 21 -4.9754e-02 3.9006e-03
5 21 -4.1497e-02 3.9006e-03
5 21 -3.9380e-02 3.9006e-03
5 21 -3.1123e-02 3.9006e-03
5 21 -2.9006e-02 3.9006e-03
5 21 -2.8541e-02 -3.8950e-03
5 21 -2.6494e-02 -3.8950e-03
5 21 -2.6424e-02 -5.6345e-06
5 21 -2.4377e-02 -5.6345e-06
5 21 -2.0748e-02 3.9006e-03
5 21 -1.8632e-02 3.9006e-03
5 21 -1.5294e-02 -3.8950e-03
5 21 -1.3247e-02 -3.8950e-03
5 21 -1.3177e-02 -5.6345e-06
5 21 -1.1130e-02 -5.6345e-06
5 21 -1.0374e-02 3.9006e-03
5 21 -8.2577e-03 3.9006e-03
5 21 -2.0468e-03 -3.9006e-03
5 21 0.0000e+00 3.9006e-03
5 21 6.9736e-05 -3.9006e-03
5 21 2.1165e-03 3.9006e-03
5 21 1.0374e-02 3.9006e-03
5 21 1.1200e-02 -3.8950e-03
5 21 1.2491e-02 3.9006e-03
5 21 1.3247e-02 -3.8950e-03
5 21 1.3317e-02 -5.6345e-06
5 21 1.5363e-02 -5.6345e-06
5 21 2.0748e-02 3.9006e-03
5 21 2.2865e-02 3.9006e-03
5 21 2.4447e-02 -3.8950e-03
5 21 2.6494e-02 -3.8950e-03
5 21 2.6564e-02 -5.6345e-06
5 21 2.8610e-02 -5.6345e-06
5 21 3.7694e-02 -3.8950e-03
5 21 3.9741e-02 -3.8950e-03
5 21 3.9810e-02 -5.6345e-06
5 21 4.1857e-02 -5.6345e-06
5 21 5.0941e-02 -3.8950e-03
5 21 5.2988e-02 -3.8950e-03
5 21 5.3057e-02 -5.6345e-06
5 21 5.5104e-02 -5.6345e-06
5 21 6.4188e-02 -3.8950e-03
5 21 6.6234e-02 -3.8950e-03
5 21 6.6304e-02 -5.6345e-06
5 21 6.8351e-02 -5.6345e-06
6 22 -4.3613e-02 3.9006e-03
6 22 -4.1857e-02 -5.6345e-06
6 22 -4.1497e-02 3.9006e-03
6 22 -3.9810e-02 -5.6345e-06
6 22 -3.9741e-02 -3.8950e-03
6 22 -3.7694e-02 -3.8950e-03
6 22 -3.3239e-02 3.9006e-03
6 22 -3.1123e-02 3.9006e-03
6 22 -2.8610e-02 -5.6345e-06
6 22 -2.6564e-02 -5.6345e-06
6 22 -2.6494e-02 -3.8950e-03
6 22 -2.4447e-02 -3.8950e-03
6 22 -2.2865e-02 3.9006e-03
6 22 -2.0748e-02 3.9006e-03
6 22 -1.5363e-02 -5.6345e-06
6 22 -1.3317e-02 -5.6345e-06
6 22 -1.3247e-02 -3.8950e-03
6 22 -1.2491e-02 3.9006e-03
6 22 -1.1200e-02 -3.8950e-03
6 22 -1.0374e-02 3.9006e-03
6 22 -2.1165e-03 3.9006e-03
6 22 -6.9736e-05 -3.9006e-03
6 22 0.0000e+00 3.9006e-03
6 22 2.0468e-03 -3.9006e-03
6 22 8.2577e-03 3.9006e-03
6 22 1.0374e-02 3.9006e-03
6 22 1.1130e-02 -5.6345e-06
6 22 1.3177e-02 -5.6345e-06
6 22 1.3247e-02 -3.8950e-03
6 22 1.5294e-02 -3.8950e-03
6 22 1.8632e-02 3.9006e-03
6 22 2.0748e-02 3.9006e-03
6 22 2.4377e-02 -5.6345e-06
6 22 2.6424e-02 -5.6345e-06
