# gs_idx, es_idx, energy, intensity
1 0 -1.2540e-01 1.5285e-05
1 0 -1.2422e-01 1.5285e-05
1 0 -1.2304e-01 -4.5770e-05
1 0 -1.2185e-01 -1.4627e-07
1 0 -1.1605e-01 -1.5261e-05
1 0 -1.1487e-01 -2.2928e-05
1 0 -1.1369e-01 -2.2885e-05
1 0 -1.1251e-01 -7.3134e-08
1 0 -1.0670e-01 -1.5236e-05
1 0 -1.0552e-01 -1.5305e-05
1 0 -1.0434e-01 -1.5278e-05
1 0 -1.0316e-01 -4.8821e-08
1 0 -9.7350e-02 -1.5236e-05
1 0 -9.6169e-02 -1.5285e-05
1 0 -9.4988e-02 -1.5257e-05
1 0 -9.3807e-02 -4.8756e-08
1 0 -8.8001e-02 -1.5236e-05
1 0 -8.6820e-02 -1.5285e-05
1 0 -8.5638e-02 -1.5257e-05
1 0 -7.8651e-02 -1.5236e-05
1 0 -7.7470e-02 -1.5236e-05
1 0 -6.9302e-02 -2.8454e-08
1 0 -5.8342e-02 1.5285e-05
1 0 -5.7157e-02 1.5285e-05
1 0 -5.0177e-02 1.5285e-05
1 0 -4.8992e-02 1.5285e-05
1 0 -4.7807e-02 1.5285e-05
1 0 -4.2011e-02 1.5285e-05
1 0 -4.0827e-02 1.5285e-05
1 0 -3.9642e-02 1.5285e-05
1 0 -3.3846e-02 1.5285e-05
1 0 -3.2661e-02 1.5285e-05
1 0 -3.1476e-02 1.5285e-05
1 0 -2.5681e-02 1.5285e-05
1 0 -2.4496e-02 1.5285e-05
1 0 -2.3311e-02 1.5285e-05
1 0 -1.7515e-02 1.5285e-05
1 0 -1.6331e-02 1.5285e-05
1 0 -1.5146e-02 1.5285e-05
1 0 -1.0407e-02 -9.0014e-08
1 0 -9.3501e-03 1.5285e-05
1 0 -8.1653e-03 1.5285e-05
1 0 -6.9805e-03 1.5285e-05
1 0 -5.7957e-03 -2.0375e-05
1 0 -4.6109e-03 -2.1516e-08
1 0 -1.0565e-03 1.5285e-05
1 0 0.0000e+00 1.5285e-05
1 0 1.1848e-03 1.5285e-05
1 0 2.3696e-03 -4.5765e-05
1 0 3.5544e-03 -1.5454e-07
1 0 9.3501e-03 -1.5259e-05
1 0 1.0535e-02 -2.2928e-05
1 0 1.1720e-02 -2.2883e-05
1 0 1.2905e-02 -7.7273e-08
1 0 1.8700e-02 -1.5234e-05
1 0 1.9885e-02 -1.5307e-05
1 0 2.1070e-02 -1.5278e-05
1 0 2.2255e-02 -5.1588e-08
