3.6725,0.97366,0.98578,0.01212
3.6711,0.97187,0.98547,0.013602
3.6696,0.97296,0.98499,0.012033
3.6682,0.97283,0.98486,0.012033
3.6667,0.97357,0.98368,0.010115
3.6652,0.97261,0.98495,0.012338
3.6638,0.97318,0.98421,0.01103
3.6623,0.97318,0.98438,0.011204
3.6608,0.97313,0.98586,0.01273
3.6594,0.97387,0.98569,0.011815
3.6579,0.97313,0.98521,0.012076
3.6565,0.97235,0.98578,0.013428
3.655,0.97309,0.98473,0.01164
3.6535,0.97401,0.98556,0.011553
3.6521,0.97396,0.98756,0.013602
3.6506,0.97379,0.98586,0.012076
3.6492,0.97475,0.98704,0.012294
3.6477,0.97361,0.98634,0.01273
3.6462,0.9727,0.98617,0.013472
3.6448,0.97488,0.98608,0.011204
3.6433,0.97335,0.98722,0.013864
3.6418,0.97418,0.98691,0.01273
3.6404,0.97339,0.98704,0.013646
3.6389,0.97318,0.9863,0.013123
3.6375,0.97379,0.98617,0.012382
3.636,0.97222,0.98604,0.01382
3.6345,0.97178,0.98599,0.014213
3.6331,0.97309,0.98578,0.012687
3.6316,0.97366,0.98595,0.012294
3.6302,0.97226,0.98756,0.015303
3.6287,0.97305,0.98604,0.012992
3.6272,0.97165,0.98608,0.014431
3.6258,0.97344,0.98608,0.012643
3.6243,0.97318,0.9863,0.013123
3.6228,0.97209,0.98608,0.013995
3.6214,0.97239,0.98634,0.013951
3.6199,0.97235,0.98626,0.013908
3.6185,0.9706,0.98613,0.015521
3.617,0.97257,0.98586,0.013297
3.6155,0.97244,0.98626,0.01382
3.6141,0.97239,0.98674,0.014343
3.6126,0.97178,0.98595,0.014169
3.6112,0.97318,0.98678,0.013602
3.6097,0.97278,0.98669,0.013908
3.6082,0.97274,0.98722,0.014474
3.6068,0.97257,0.98617,0.013602
3.6053,0.97261,0.98687,0.014256
3.6039,0.97209,0.98674,0.014649
3.6024,0.972,0.98722,0.015215
3.6009,0.97339,0.98704,0.013646
3.5995,0.97196,0.988,0.016044
3.598,0.97396,0.98861,0.014649
3.5965,0.97222,0.98783,0.015608
3.5951,0.97374,0.98752,0.013777
3.5936,0.97161,0.98735,0.015739
3.5922,0.97222,0.9873,0.015085
3.5907,0.97204,0.98826,0.016218
3.5892,0.97226,0.98783,0.015564
3.5878,0.97265,0.98822,0.015564
3.5863,0.9713,0.98713,0.015826
3.5849,0.97148,0.98626,0.014779
3.5834,0.97305,0.98735,0.0143
3.5819,0.97121,0.98708,0.015869
3.5805,0.97265,0.98717,0.014518
3.579,0.97196,0.98695,0.014997
3.5775,0.97252,0.98817,0.015651
3.5761,0.97318,0.98839,0.015215
3.5746,0.9723,0.98931,0.017003
3.5732,0.97357,0.98852,0.014954
3.5717,0.97204,0.98878,0.016741
3.5702,0.97274,0.98996,0.017221
3.5688,0.97457,0.98913,0.014561
3.5673,0.97143,0.98791,0.01648
3.5659,0.97217,0.98909,0.016916
3.5644,0.97165,0.989,0.017352
3.5629,0.97174,0.9887,0.016959
3.5615,0.96965,0.9887,0.019052
3.56,0.97183,0.98935,0.017526
3.5585,0.97126,0.98913,0.017875
3.5571,0.97091,0.98878,0.017875
3.5556,0.97326,0.98926,0.016
3.5542,0.97108,0.98726,0.016175
3.5527,0.96995,0.98874,0.01879
3.5512,0.97074,0.98844,0.0177
3.5498,0.96886,0.98887,0.020011
3.5483,0.97078,0.98896,0.01818
3.5469,0.97121,0.98857,0.017352
3.5454,0.97034,0.98953,0.019183
3.5439,0.97056,0.98939,0.018834
3.5425,0.97008,0.98874,0.01866
3.541,0.97169,0.98935,0.017657
3.5395,0.97026,0.98804,0.017788
3.5381,0.97034,0.98905,0.018703
3.5366,0.96986,0.98913,0.01927
3.5352,0.97026,0.98813,0.017875
3.5337,0.96947,0.98865,0.019183
3.5322,0.97013,0.98953,0.019401
3.5308,0.96995,0.98935,0.019401
3.5293,0.96904,0.98926,0.020229
3.5279,0.9686,0.98835,0.01975
3.5264,0.96816,0.98874,0.020578
3.5249,0.96921,0.98769,0.018485
3.5235,0.96795,0.98861,0.020665
3.522,0.96716,0.98848,0.021319
3.5205,0.9676,0.989,0.021406
3.5191,0.96751,0.99048,0.022976
3.5176,0.96768,0.99031,0.022627
3.5162,0.96738,0.99144,0.024066
3.5147,0.96777,0.98896,0.021188
3.5132,0.96834,0.98857,0.020229
3.5118,0.96598,0.98926,0.023281
3.5103,0.96799,0.9638,-0.0041853
3.5089,0.96629,0.96354,-0.0027466
3.5074,0.96686,0.9635,-0.003357
3.5059,0.96537,0.9642,-0.0011771
3.5045,0.9662,0.96376,-0.0024414
3.503,0.96616,0.96398,-0.0021799
3.5015,0.96716,0.96319,-0.0039673
3.5001,0.9645,0.96254,-0.0019619
3.4986,0.96402,0.96315,-0.00087194
3.4972,0.96533,0.96276,-0.0025722
3.4957,0.96337,0.96184,-0.0015259
3.4942,0.96598,0.96097,-0.0050137
3.4928,0.9645,0.96354,-0.00095914
3.4913,0.96372,0.96097,-0.0027466
3.4899,0.96293,0.96311,0.00017439
3.4884,0.9628,0.9618,-0.0010027
3.4869,0.9628,0.96119,-0.0016131
3.4855,0.96236,0.96088,-0.0014823
3.484,0.96184,0.95883,-0.0030082
3.4825,0.96319,0.96114,-0.0020491
3.4811,0.96132,0.95796,-0.003357
3.4796,0.96119,0.96062,-0.00056676
3.4782,0.96014,0.95814,-0.0020055
3.4767,0.96001,0.95862,-0.0013951
3.4752,0.9601,0.95787,-0.0022235
3.4738,0.96036,0.95766,-0.002703
3.4723,0.9594,0.95705,-0.0023542
3.4709,0.95901,0.95678,-0.0022235
3.4694,0.95918,0.95787,-0.0013079
3.4679,0.95853,0.95635,-0.0021799
3.4665,0.95761,0.95648,-0.0011335
3.465,0.95735,0.95609,-0.0012643
3.4636,0.95744,0.95565,-0.0017875
3.4621,0.95705,0.95508,-0.0019619
3.4606,0.958,0.95325,-0.0047521
3.4592,0.95744,0.95426,-0.0031826
3.4577,0.95639,0.95447,-0.0019183
3.4562,0.95665,0.95334,-0.0033134
3.4548,0.95474,0.95447,-0.00026158
3.4533,0.95648,0.95203,-0.0044469
3.4519,0.95556,0.95334,-0.0022235
3.4504,0.95569,0.95212,-0.003575
3.4489,0.95408,0.95147,-0.0026158
3.4475,0.95561,0.95042,-0.0051881
3.446,0.95395,0.95033,-0.0036186
3.4446,0.95147,0.95042,-0.0010463
3.4431,0.95203,0.95068,-0.0013515
3.4416,0.95504,0.95199,-0.0030518
3.4402,0.95011,0.9502,8.7194e-05
3.4387,0.95007,0.9485,-0.0015695
3.4372,0.95003,0.94824,-0.0017875
3.4358,0.95068,0.95033,-0.00034878
3.4343,0.95011,0.94776,-0.0023542
3.4329,0.94841,0.94894,0.00052317
3.4314,0.9495,0.94763,-0.0018747
3.4299,0.95007,0.94702,-0.0030518
3.4285,0.94693,0.94754,0.00061036
3.427,0.94615,0.94623,8.7194e-05
3.4256,0.94767,0.94911,0.0014387
3.4241,0.94641,0.94667,0.00026158
3.4226,0.94654,0.94432,-0.0022235
3.4212,0.94711,0.94702,-8.7194e-05
3.4197,0.94532,0.94253,-0.0027902
3.4182,0.94606,0.9485,0.0024414
3.4168,0.94497,0.94292,-0.0020491
3.4153,0.94475,0.94484,8.7194e-05
3.4139,0.94527,0.94519,-8.7194e-05
3.4124,0.94401,0.94305,-0.00095914
3.4109,0.94466,0.94353,-0.0011335
3.4095,0.94371,0.94292,-0.00078475
3.408,0.94309,0.94131,-0.0017875
3.4066,0.94323,0.94344,0.00021799
3.4051,0.941,0.94096,-4.3597e-05
3.4036,0.94039,0.94248,0.0020927
3.4022,0.94161,0.94113,-0.00047957
3.4007,0.942,0.93921,-0.0027902
3.3992,0.94283,0.94118,-0.0016567
3.3978,0.94157,0.94035,-0.0012207
3.3963,0.94214,0.93948,-0.0026594
3.3949,0.94048,0.93913,-0.0013515
3.3934,0.94292,0.93852,-0.0044033
3.3919,0.94091,0.9383,-0.0026158
3.3905,0.93948,0.93878,-0.00069756
3.389,0.94022,0.93734,-0.0028774
3.3876,0.9393,0.93656,-0.0027466
3.3861,0.93904,0.93865,-0.00039237
3.3846,0.94087,0.93712,-0.0037494
3.3832,0.94061,0.93738,-0.0032262
3.3817,0.93978,0.93612,-0.0036622
3.3802,0.94048,0.93416,-0.0063216
3.3788,0.94091,0.93407,-0.0068448
3.3773,0.93852,0.93503,-0.0034878
3.3759,0.93908,0.93477,-0.0043161
3.3744,0.93721,0.93638,-0.00082835
3.3729,0.93904,0.93677,-0.0022671
3.3715,0.93821,0.93625,-0.0019619
3.37,0.93882,0.94135,0.0025286
3.3686,0.9393,0.93856,-0.00074115
3.3671,0.93856,0.93974,0.0011771
3.3656,0.93895,0.93974,0.00078475
3.3642,0.93773,0.93834,0.00061036
3.3627,0.9403,0.93926,-0.0010463
3.3612,0.93664,0.93935,0.002703
3.3598,0.94004,0.93778,-0.0022671
3.3583,0.93656,0.9386,0.0020491
3.3569,0.93786,0.93773,-0.00013079
3.3554,0.93586,0.93782,0.0019619
3.3539,0.93791,0.9393,0.0013951
3.3525,0.93673,0.93603,-0.00069756
3.351,0.93647,0.93734,0.00087194
3.3496,0.93782,0.93616,-0.0016567
3.3481,0.9366,0.93682,0.00021799
3.3466,0.94009,0.9352,-0.0048829
3.3452,0.93621,0.93547,-0.00074115
3.3437,0.93826,0.93376,-0.0044905
3.3422,0.93703,0.93533,-0.0017003
3.3408,0.93904,0.93577,-0.0032698
3.3393,0.93621,0.93625,4.3597e-05
3.3379,0.93612,0.93525,-0.00087194
3.3364,0.93581,0.93381,-0.0020055
3.3349,0.93616,0.93577,-0.00039237
3.3335,0.93695,0.93411,-0.0028338
3.332,0.93664,0.93612,-0.00052317
3.3306,0.93725,0.93472,-0.0025286
3.3291,0.93686,0.93424,-0.0026158
3.3276,0.93939,0.9342,-0.0051881
3.3262,0.93821,0.93503,-0.0031826
3.3247,0.93538,0.93472,-0.00065396
3.3233,0.93656,0.93695,0.00039237
3.3218,0.93577,0.93381,-0.0019619
3.3203,0.93525,0.9339,-0.0013515
3.3189,0.93599,0.9359,-8.7194e-05
3.3174,0.93411,0.93411,-2.2204e-16
3.3159,0.93529,0.93381,-0.0014823
3.3145,0.9349,0.93268,-0.0022235
3.313,0.93538,0.93394,-0.0014387
3.3116,0.93376,0.93394,0.00017439
3.3101,0.93424,0.93429,4.3597e-05
3.3086,0.93608,0.93324,-0.0028338
3.3072,0.93477,0.93555,0.00078475
3.3057,0.93874,0.93281,-0.0059292
3.3043,0.9352,0.93472,-0.00047957
3.3028,0.93555,0.93625,0.00069756
3.3013,0.93555,0.93307,-0.002485
3.2999,0.9356,0.93363,-0.0019619
3.2984,0.93673,0.93459,-0.0021363
3.2969,0.93376,0.93407,0.00030518
3.2955,0.93503,0.93307,-0.0019619
3.294,0.9359,0.93734,0.0014387
3.2926,0.93455,0.93455,1.2212e-15
3.2911,0.93651,0.93564,-0.00087194
3.2896,0.93747,0.93573,-0.0017439
3.2882,0.93533,0.93512,-0.00021799
3.2867,0.93686,0.93324,-0.0036186
3.2853,0.9349,0.9352,0.00030518
3.2838,0.93529,0.93363,-0.0016567
3.2823,0.93656,0.9335,-0.0030518
3.2809,0.93289,0.93315,0.00026158
3.2794,0.93464,0.93455,-8.7194e-05
3.2779,0.93564,0.93263,-0.0030082
3.2765,0.93359,0.93276,-0.00082835
3.275,0.93507,0.9339,-0.0011771
3.2736,0.93529,0.93237,-0.002921
3.2721,0.93329,0.93272,-0.00056676
3.2706,0.93433,0.9332,-0.0011335
3.2692,0.93424,0.93163,-0.0026158
3.2677,0.93372,0.93276,-0.00095914
3.2663,0.93398,0.93211,-0.0018747
